frame,timestamp
0,1689044691.364916
1,1689044691.3969107
2,1689044691.4289153
3,1689044691.4609108
4,1689044691.4929113
5,1689044691.5409122
6,1689044691.5729148
7,1689044691.6049109
8,1689044691.6369107
9,1689044691.6689098
10,1689044691.7009106
11,1689044691.7329106
12,1689044691.7649097
13,1689044691.7969103
14,1689044691.8289099
15,1689044691.8609104
16,1689044691.8929095
17,1689044691.9409106
18,1689044691.9732225
19,1689044692.0046163
20,1689044692.0368717
21,1689044692.0688713
22,1689044692.1009102
23,1689044692.13278
24,1689044692.1653264
25,1689044692.1965353
26,1689044692.2293124
27,1689044692.2613122
28,1689044692.2933116
29,1689044692.3253114
30,1689044692.3733132
31,1689044692.405313
32,1689044692.4373112
33,1689044692.469312
34,1689044692.5013118
35,1689044692.533311
36,1689044692.565311
37,1689044692.597311
38,1689044692.6293113
39,1689044692.661311
40,1689044692.693311
41,1689044692.741311
42,1689044692.773311
43,1689044692.8053105
44,1689044692.837311
45,1689044692.869311
46,1689044692.9013112
47,1689044692.9328246
48,1689044692.9654186
49,1689044692.9967787
50,1689044693.028778
51,1689044693.0607774
52,1689044693.092778
53,1689044693.1247783
54,1689044693.1727822
55,1689044693.204778
56,1689044693.2367778
57,1689044693.268777
58,1689044693.3007774
59,1689044693.332778
60,1689044693.3647766
61,1689044693.3967774
62,1689044693.4293015
63,1689044693.4616034
64,1689044693.4926043
65,1689044693.5246038
66,1689044693.5726035
67,1689044693.6046035
68,1689044693.6366076
69,1689044693.6686032
70,1689044693.7006025
71,1689044693.732603
72,1689044693.7646024
73,1689044693.796603
74,1689044693.8286035
75,1689044693.8606024
76,1689044693.8926036
77,1689044693.9416027
78,1689044693.9726026
79,1689044694.004607
80,1689044694.0366027
81,1689044694.0686028
82,1689044694.100602
83,1689044694.1326017
84,1689044694.1646025
85,1689044694.1966023
86,1689044694.2286022
87,1689044694.2606015
88,1689044694.2932906
89,1689044694.3248215
90,1689044694.3728209
91,1689044694.4048226
92,1689044694.4368217
93,1689044694.4688215
94,1689044694.5008214
95,1689044694.532821
96,1689044694.5648212
97,1689044694.5968206
98,1689044694.628821
99,1689044694.6608202
100,1689044694.692821
101,1689044694.724821
102,1689044694.7728207
103,1689044694.804821
104,1689044694.8368218
105,1689044694.8688204
106,1689044694.9008205
107,1689044694.9328253
108,1689044694.9648206
109,1689044694.99682
110,1689044695.0288205
111,1689044695.0608206
112,1689044695.0928204
113,1689044695.1248202
114,1689044695.1728203
115,1689044695.2048202
116,1689044695.2368193
117,1689044695.26882
118,1689044695.30082
119,1689044695.3328202
120,1689044695.3648193
121,1689044695.3968198
122,1689044695.4288197
123,1689044695.460819
124,1689044695.4928198
125,1689044695.5248203
126,1689044695.5728195
127,1689044695.6048203
128,1689044695.6368194
129,1689044695.6688194
130,1689044695.7008188
131,1689044695.7328198
132,1689044695.7648194
133,1689044695.7968187
134,1689044695.8288183
135,1689044695.8608198
136,1689044695.8928192
137,1689044695.9248183
138,1689044695.9728203
139,1689044696.0048184
140,1689044696.0368204
141,1689044696.0688186
142,1689044696.1008198
143,1689044696.13282
144,1689044696.1648183
145,1689044696.1968179
146,1689044696.2288191
147,1689044696.2608185
148,1689044696.2928176
149,1689044696.3248181
150,1689044696.3728187
151,1689044696.4048176
152,1689044696.4368174
153,1689044696.4688177
154,1689044696.500818
155,1689044696.5328193
156,1689044696.5648184
157,1689044696.596819
158,1689044696.6288173
159,1689044696.6608176
160,1689044696.692818
161,1689044696.7248178
162,1689044696.7728174
163,1689044696.804818
164,1689044696.8368175
165,1689044696.8688166
166,1689044696.9008174
167,1689044696.9328177
168,1689044696.964817
169,1689044696.9968216
170,1689044697.0288172
171,1689044697.060818
172,1689044697.0928166
173,1689044697.1248171
174,1689044697.1728182
175,1689044697.2048168
176,1689044697.2368178
177,1689044697.2688167
178,1689044697.300817
179,1689044697.3328161
180,1689044697.3648162
181,1689044697.3968155
182,1689044697.4288163
183,1689044697.4608164
184,1689044697.4928164
185,1689044697.5248177
186,1689044697.5568168
187,1689044697.6048162
188,1689044697.6368158
189,1689044697.6688154
190,1689044697.700816
191,1689044697.732816
192,1689044697.7648158
193,1689044697.7968154
194,1689044697.8288152
195,1689044697.860815
196,1689044697.8928158
197,1689044697.9258163
198,1689044697.9728148
199,1689044698.0048156
200,1689044698.036816
201,1689044698.0688157
202,1689044698.1008153
203,1689044698.1328156
204,1689044698.165166
205,1689044698.1966422
206,1689044698.228642
207,1689044698.2606418
208,1689044698.2926419
209,1689044698.3246412
210,1689044698.356641
211,1689044698.4046416
212,1689044698.4366415
213,1689044698.4686415
214,1689044698.5006418
215,1689044698.5326416
216,1689044698.5646408
217,1689044698.5966413
218,1689044698.6286414
219,1689044698.6606414
220,1689044698.692641
221,1689044698.7246091
222,1689044698.7572567
223,1689044698.8052137
224,1689044698.8368647
225,1689044698.868703
226,1689044698.9007022
227,1689044698.9327037
228,1689044698.9647024
229,1689044698.9967022
230,1689044699.0287027
231,1689044699.060703
232,1689044699.0927026
233,1689044699.124702
234,1689044699.156707
235,1689044699.204703
236,1689044699.2367022
237,1689044699.268704
238,1689044699.300702
239,1689044699.3327022
240,1689044699.3647063
241,1689044699.3967023
242,1689044699.4287012
243,1689044699.460702
244,1689044699.492703
245,1689044699.5247016
246,1689044699.556702
247,1689044699.6047018
248,1689044699.6367016
249,1689044699.668702
250,1689044699.700702
251,1689044699.7327018
252,1689044699.7647007
253,1689044699.7967014
254,1689044699.8287015
255,1689044699.860701
256,1689044699.8926134
257,1689044699.924462
258,1689044699.9569108
259,1689044700.0052986
260,1689044700.0372977
261,1689044700.0692966
262,1689044700.1012979
263,1689044700.1332977
264,1689044700.1653018
265,1689044700.1972983
266,1689044700.229297
267,1689044700.261297
268,1689044700.2932968
269,1689044700.3252969
270,1689044700.3572974
271,1689044700.4052968
272,1689044700.4372969
273,1689044700.4692974
274,1689044700.501296
275,1689044700.533298
276,1689044700.5652971
277,1689044700.597297
278,1689044700.629296
279,1689044700.6612966
280,1689044700.693296
281,1689044700.7252965
282,1689044700.7572963
283,1689044700.8052967
284,1689044700.8372955
285,1689044700.8692954
286,1689044700.9012964
287,1689044700.9332964
288,1689044700.965295
289,1689044700.997296
290,1689044701.0292962
291,1689044701.0612955
292,1689044701.093296
293,1689044701.1253002
294,1689044701.1572962
295,1689044701.205296
296,1689044701.237296
297,1689044701.2692955
298,1689044701.301295
299,1689044701.3332953
300,1689044701.365295
301,1689044701.3972957
302,1689044701.4292955
303,1689044701.461295
304,1689044701.4932952
305,1689044701.5252953
306,1689044701.556295
307,1689044701.6052942
308,1689044701.6372945
309,1689044701.6692946
310,1689044701.7012947
311,1689044701.7332957
312,1689044701.7652946
313,1689044701.7972941
314,1689044701.8292947
315,1689044701.8612938
316,1689044701.8932936
317,1689044701.9252937
318,1689044701.9572933
319,1689044702.0052943
320,1689044702.0372941
321,1689044702.069294
322,1689044702.1012938
323,1689044702.1332939
324,1689044702.1652942
325,1689044702.1972938
326,1689044702.229293
327,1689044702.261294
328,1689044702.2932932
329,1689044702.3252933
330,1689044702.3572934
331,1689044702.3892937
332,1689044702.4372933
333,1689044702.4692929
334,1689044702.5009837
335,1689044702.5327263
336,1689044702.5647268
337,1689044702.596727
338,1689044702.6287262
339,1689044702.6607265
340,1689044702.6927266
341,1689044702.7247264
342,1689044702.7567258
343,1689044702.8047264
344,1689044702.8367262
345,1689044702.8687263
346,1689044702.9007256
347,1689044702.9327264
