timestamp,bvp
1689044712.2914412,47
1689044712.3414414,46
1689044712.3914409,46
1689044712.441441,43
1689044712.4914496,40
1689044712.5414407,36
1689044712.5914412,32
1689044712.6414406,30
1689044712.6914363,28
1689044712.7414358,27
1689044712.7914355,26
1689044712.8414354,36
1689044712.8914359,54
1689044712.94144,61
1689044712.9914367,57
1689044713.0304353,52
1689044713.0774395,49
1689044713.1274364,46
1689044713.1774395,46
1689044713.2274394,44
1689044713.2774396,40
1689044713.3274355,36
1689044713.3774393,31
1689044713.4274397,27
1689044713.4774344,24
1689044713.5274358,22
1689044713.5774393,20
1689044713.6274385,19
1689044713.677434,21
1689044713.727439,38
1689044713.7774384,57
1689044713.8274477,60
1689044713.8774385,52
1689044713.9274344,44
1689044713.9774382,40
1689044714.0114334,39
1689044714.0614386,40
1689044714.1114333,40
1689044714.1614385,36
1689044714.2114382,30
1689044714.2614336,26
1689044714.3114378,22
1689044714.3614328,20
1689044714.4114335,18
1689044714.4614375,18
1689044714.5114324,18
1689044714.561433,26
1689044714.6114328,47
1689044714.6614323,64
1689044714.7114327,62
1689044714.761439,53
1689044714.8114796,45
1689044714.8617623,41
1689044714.9117632,42
1689044714.961763,42
1689044714.9977589,39
1689044715.0447621,35
1689044715.0947623,31
1689044715.1447618,27
1689044715.1947618,25
1689044715.2447581,23
1689044715.2947576,22
1689044715.3447576,22
1689044715.3947623,35
1689044715.444758,58
1689044715.494757,69
1689044715.5447612,63
1689044715.5947611,55
1689044715.6447613,48
1689044715.6947615,46
1689044715.7447565,47
1689044715.794761,45
1689044715.8447607,40
1689044715.8947608,35
1689044715.9447606,30
1689044715.9947608,27
1689044716.0277557,25
1689044716.0777564,25
1689044716.1277606,24
1689044716.1777604,30
1689044716.227756,50
1689044716.2787602,67
1689044716.3287551,66
1689044716.3788102,59
1689044716.4287603,53
1689044716.4787552,50
1689044716.5287616,50
1689044716.5787597,49
1689044716.6287599,45
1689044716.6787555,40
1689044716.7287595,35
1689044716.7787554,32
1689044716.828759,30
1689044716.8787594,29
1689044716.928755,28
1689044716.978759,34
1689044717.011754,51
1689044717.061755,61
1689044717.1117544,62
1689044717.1617806,55
1689044717.2117782,49
1689044717.2617803,46
1689044717.3117805,45
1689044717.3617783,45
1689044717.4117768,43
1689044717.4617758,39
1689044717.5117757,35
1689044717.56178,31
1689044717.611776,28
1689044717.6617749,25
1689044717.7117796,23
1689044717.7617762,21
1689044717.8117754,28
1689044717.861775,47
1689044717.9117744,61
1689044717.961779,56
1689044717.9977796,48
