timestamp,spo2
1689044691.0307183,98
1689044692.029872,98
1689044693.0237772,98
1689044694.0066025,98
1689044694.9958205,98
1689044696.0288184,98
1689044697.0098212,98
1689044698.0088193,98
1689044698.9967022,98
1689044700.0232968,98
1689044701.0073,98
1689044701.9962933,98
1689044703.024726,98
1689044704.0070825,98
1689044704.9963589,98
1689044706.0247276,98
1689044707.0074406,98
1689044707.9964247,98
1689044708.9964342,98
1689044710.0244448,98
1689044711.0084434,98
1689044711.997438,98
1689044713.0304353,98
1689044714.0114334,98
1689044714.9977589,98
1689044716.0277557,98
1689044717.011754,98
1689044717.9977796,98
1689044718.9977741,98
1689044719.9976912,98
1689044721.0292451,98
1689044722.0172434,98
1689044723.009246,98
1689044723.9982429,98
1689044725.0252528,98
1689044726.0092502,98
1689044726.9986157,98
1689044728.0336132,98
1689044729.0326083,98
1689044730.0316095,98
1689044731.012601,98
1689044732.009604,98
1689044732.998801,98
1689044733.9986477,98
1689044735.0296452,98
1689044736.0121398,98
1689044736.9991388,98
1689044738.0292127,98
1689044739.0132134,98
1689044739.9992135,98
1689044741.0292125,98
1689044742.013206,98
1689044742.9992082,98
1689044744.0302067,98
1689044745.0132012,98
1689044745.9992034,98
1689044747.0307505,98
1689044748.0137482,98
1689044749.0007503,98
1689044750.0307446,98
1689044751.0147436,98
1689044752.0117416,97
1689044753.0007436,97
1689044754.0287423,97
1689044755.0117364,97
1689044756.0006027,97
1689044757.0277877,97
1689044758.011701,97
1689044759.0006979,97
1689044760.0286975,97
1689044761.0126963,97
1689044762.0016983,97
1689044763.0286925,97
1689044764.0126908,97
1689044765.0016897,97
1689044766.029687,97
1689044767.0126908,97
1689044768.0016837,97
1689044769.029686,97
1689044770.0126803,97
1689044771.001683,97
1689044772.029678,97
1689044773.0136755,97
1689044774.0026739,97
1689044775.0026724,96
1689044776.0326698,96
1689044777.0166728,96
1689044778.0024698,96
1689044779.0024722,95
1689044780.0298083,95
1689044781.012806,95
1689044782.0021353,95
1689044783.002138,94
1689044784.0301325,94
1689044785.014328,94
1689044786.0023463,94
1689044787.0299056,94
1689044788.0139184,94
1689044789.0031,94
1689044790.0310972,94
1689044791.0139177,94
1689044792.0139165,94
1689044793.0029142,94
1689044794.0339127,94
1689044795.0167754,94
1689044796.0141237,93
1689044797.003513,93
1689044798.0362806,93
1689044799.0173876,93
1689044800.004194,93
1689044801.033826,93
1689044802.0180984,93
1689044803.0044022,93
1689044804.0354004,93
1689044805.0184033,93
1689044806.034983,93
1689044807.0369816,92
1689044808.017985,92
1689044809.0149822,92
1689044810.0129805,91
1689044811.0039804,91
1689044812.031785,91
1689044813.0157845,91
1689044814.0047812,91
1689044815.0327792,91
1689044816.0158396,91
1689044817.004929,91
1689044818.0357673,91
1689044819.0334928,90
1689044820.0191734,90
1689044821.0157306,90
1689044822.0053,90
1689044823.0378242,90
1689044824.018909,90
1689044825.005911,90
1689044826.0059066,89
1689044827.0339077,89
1689044828.0169017,89
1689044829.016905,89
1689044830.0059028,89
1689044831.033902,89
1689044832.0338995,88
1689044833.0171828,88
1689044834.0062926,88
1689044835.0392587,88
1689044836.0201344,88
1689044837.0182664,88
1689044838.018825,88
1689044839.0073533,88
1689044840.0368388,88
1689044841.0214038,88
1689044842.032234,89
1689044843.035424,90
1689044844.0184653,90
1689044845.016468,91
1689044846.0164618,92
1689044847.0180347,94
1689044848.0158958,95
1689044849.0158985,96
1689044850.0078967,96
1689044851.0378947,96
1689044852.00789,97
1689044853.0381029,97
1689044854.02205,97
1689044855.0080469,97
1689044856.0393949,97
1689044857.035952,98
1689044858.019501,98
1689044859.0077312,98
1689044860.0412712,98
1689044861.0219946,98
1689044862.009149,98
1689044863.0437856,98
1689044864.0559132,98
1689044865.0437655,98
1689044866.0420606,98
1689044867.02277,98
1689044868.0089984,98
1689044869.008997,97
1689044870.0449915,97
1689044871.0259945,97
1689044872.0199878,97
1689044873.0089898,97
1689044874.036989,97
1689044875.021025,97
1689044876.0100234,97
1689044877.0100236,97
