timestamp,spo2
1689045797.0817134,98
1689045798.1090827,98
1689045799.0926852,98
1689045800.0934124,98
1689045801.0826435,98
1689045802.0821607,98
1689045803.129378,98
1689045804.1174605,98
1689045805.1157615,98
1689045806.0969753,98
1689045807.0940104,98
1689045808.0822406,98
1689045809.0828009,98
1689045810.1106818,98
1689045811.0944734,98
1689045812.082472,98
1689045813.1103086,98
1689045814.1083071,97
1689045815.1136768,97
1689045816.0972521,97
1689045817.0942764,97
1689045818.108271,98
1689045819.0942748,98
1689045820.0832677,98
1689045821.1117835,98
1689045822.0947776,98
1689045823.083776,98
1689045824.1112146,98
1689045825.0952127,98
1689045826.0844977,98
1689045827.114149,98
1689045828.0981476,98
1689045829.0844953,98
1689045830.1144905,98
1689045831.0985405,98
1689045832.0848033,98
1689045833.1158242,98
1689045834.0988266,98
1689045835.1158206,97
1689045836.0987513,97
1689045837.0965517,97
1689045838.0967507,97
1689045839.0969698,97
1689045840.0858243,97
1689045841.113802,97
1689045842.0968,97
1689045843.0970094,97
1689045844.0960886,97
1689045845.0854897,97
1689045846.1134925,97
1689045847.0964904,97
1689045848.0951996,96
1689045849.0852313,96
1689045850.1165764,96
1689045851.0995753,96
1689045852.086093,96
1689045853.1160867,96
1689045854.100256,96
1689045855.0975885,96
1689045856.0860271,96
1689045857.1210294,96
1689045858.1032424,96
1689045859.108263,95
1689045860.0979197,95
1689045861.0868273,95
1689045862.1201463,95
1689045863.113939,95
1689045864.098205,95
1689045865.087686,95
1689045866.1156764,95
1689045867.0988348,95
1689045868.0878434,95
1689045869.1157362,95
1689045870.0987172,95
1689045871.1187208,95
1689045872.121719,94
1689045873.1047127,94
1689045874.0997155,94
1689045875.0872173,94
1689045876.1158667,94
1689045877.0998626,94
1689045878.088857,94
1689045879.1217113,94
1689045880.1027236,94
1689045881.0887272,93
1689045882.1217248,93
1689045883.1023307,93
1689045884.1151824,92
1689045885.0993598,92
1689045886.0883646,92
1689045887.11641,92
1689045888.1004229,92
1689045889.1020274,92
1689045890.111025,93
1689045891.1006668,93
1689045892.089666,93
1689045893.122454,93
1689045894.1173642,92
1689045895.100359,92
1689045896.0894234,92
1689045897.0954263,91
1689045898.0894248,91
1689045899.089418,90
1689045900.117417,90
1689045901.101626,90
1689045902.1026273,90
1689045903.090297,90
1689045904.1182973,90
1689045905.1150625,91
1689045906.1020591,91
1689045907.0900679,91
1689045908.0907414,92
1689045909.121661,92
1689045910.1046634,92
1689045911.0906615,92
1689045912.1210015,92
1689045913.1180048,91
1689045914.1019804,91
1689045915.0910363,91
1689045916.0910778,92
1689045917.1193426,92
1689045918.123341,93
1689045919.1193354,94
1689045920.1222692,95
1689045921.1197226,96
1689045922.1117246,96
1689045923.1027231,96
1689045924.0917218,96
1689045925.0918062,97
1689045926.119794,97
1689045927.1037922,97
1689045928.09241,97
1689045929.0924218,96
1689045930.1204238,96
1689045931.10457,96
1689045932.1029432,95
1689045933.091941,95
1689045934.124941,95
1689045935.1059403,95
1689045936.1029186,96
1689045937.0925422,96
1689045938.0925665,97
1689045939.1205647,97
1689045940.1077862,97
1689045941.0937846,97
1689045942.1237795,97
1689045943.107777,97
1689045944.0937748,97
1689045945.1248372,97
1689045946.107135,97
1689045947.0931375,97
1689045948.0936084,97
1689045949.0932388,97
1689045950.1212132,97
1689045951.104938,97
1689045952.0946605,97
1689045953.1243565,97
1689045954.1080425,97
1689045955.0942912,97
1689045956.1252933,97
