frame,timestamp
0,1689045797.6035218
1,1689045797.6355345
2,1689045797.6675222
3,1689045797.7155225
4,1689045797.7475228
5,1689045797.7795215
6,1689045797.8115225
7,1689045797.8435216
8,1689045797.8755229
9,1689045797.9073632
10,1689045797.9394865
11,1689045797.9707346
12,1689045798.0030828
13,1689045798.0350828
14,1689045798.0670826
15,1689045798.1150825
16,1689045798.1470826
17,1689045798.1790824
18,1689045798.2110832
19,1689045798.2430825
20,1689045798.2750823
21,1689045798.307082
22,1689045798.3390822
23,1689045798.3710825
24,1689045798.4030826
25,1689045798.435082
26,1689045798.4830825
27,1689045798.5150826
28,1689045798.547082
29,1689045798.5790837
30,1689045798.6110818
31,1689045798.643083
32,1689045798.675083
33,1689045798.7070823
34,1689045798.7390823
35,1689045798.7710814
36,1689045798.8030815
37,1689045798.8510811
38,1689045798.8830812
39,1689045798.9150813
40,1689045798.9475381
41,1689045798.9790487
42,1689045799.0111084
43,1689045799.0429974
44,1689045799.075125
45,1689045799.1075697
46,1689045799.138675
47,1689045799.170813
48,1689045799.2034893
49,1689045799.2514887
50,1689045799.283489
51,1689045799.315489
52,1689045799.3466654
53,1689045799.3793714
54,1689045799.4115448
55,1689045799.4425445
56,1689045799.4755447
57,1689045799.506544
58,1689045799.5395443
59,1689045799.5705442
60,1689045799.6195438
61,1689045799.6515434
62,1689045799.6825433
63,1689045799.715271
64,1689045799.747311
65,1689045799.7791202
66,1689045799.811136
67,1689045799.8435915
68,1689045799.8753936
69,1689045799.9072247
70,1689045799.939019
71,1689045799.987053
72,1689045800.0188434
73,1689045800.0511713
74,1689045800.0834124
75,1689045800.1154127
76,1689045800.147412
77,1689045800.1794116
78,1689045800.211412
79,1689045800.242935
80,1689045800.2748783
81,1689045800.3070579
82,1689045800.339361
83,1689045800.3867064
84,1689045800.4187055
85,1689045800.4507062
86,1689045800.4827054
87,1689045800.514706
88,1689045800.5467062
89,1689045800.578705
90,1689045800.6107051
91,1689045800.6432652
92,1689045800.6751757
93,1689045800.7074893
94,1689045800.7554893
95,1689045800.78749
96,1689045800.819165
97,1689045800.850906
98,1689045800.8826025
99,1689045800.9153047
100,1689045800.947642
101,1689045800.9796422
102,1689045801.0106423
103,1689045801.0426419
104,1689045801.0756423
105,1689045801.1233413
106,1689045801.155541
107,1689045801.1868415
108,1689045801.2193835
109,1689045801.2508945
110,1689045801.2828991
111,1689045801.3148947
112,1689045801.3468945
113,1689045801.3788939
114,1689045801.4108946
115,1689045801.442895
116,1689045801.4748948
117,1689045801.5228946
118,1689045801.5548959
119,1689045801.5868936
120,1689045801.6193228
121,1689045801.650805
122,1689045801.683165
123,1689045801.7153256
124,1689045801.7474542
125,1689045801.7790074
126,1689045801.811007
127,1689045801.8430066
128,1689045801.891007
129,1689045801.9230068
130,1689045801.9550116
131,1689045801.9870296
132,1689045802.019889
133,1689045802.051166
134,1689045802.0831614
135,1689045802.1151605
136,1689045802.146726
137,1689045802.1792955
138,1689045802.211296
139,1689045802.2592957
140,1689045802.2912958
141,1689045802.3232958
142,1689045802.355296
143,1689045802.3876987
144,1689045802.4190452
145,1689045802.451255
146,1689045802.4826677
147,1689045802.5162156
148,1689045802.5468092
149,1689045802.5794373
150,1689045802.6108277
151,1689045802.6587548
152,1689045802.6915781
153,1689045802.7226765
154,1689045802.7555113
155,1689045802.7874992
156,1689045802.818866
157,1689045802.8508651
158,1689045802.8833733
159,1689045802.9153771
160,1689045802.947373
161,1689045802.9793775
162,1689045803.0273728
163,1689045803.0593722
164,1689045803.0913725
165,1689045803.1233723
166,1689045803.1553724
167,1689045803.1873724
168,1689045803.2193723
169,1689045803.2513716
170,1689045803.2833724
171,1689045803.3153722
172,1689045803.3473725
173,1689045803.395372
174,1689045803.4273717
175,1689045803.459372
176,1689045803.4913719
177,1689045803.5233715
178,1689045803.5553718
179,1689045803.5873718
180,1689045803.619372
181,1689045803.651371
182,1689045803.6825604
183,1689045803.715565
184,1689045803.7469966
185,1689045803.7949767
186,1689045803.827286
187,1689045803.859072
188,1689045803.8915431
189,1689045803.9235742
190,1689045803.954682
191,1689045803.9873261
192,1689045804.0194638
193,1689045804.0510561
194,1689045804.0834327
195,1689045804.1154556
196,1689045804.163457
197,1689045804.1947968
198,1689045804.2267368
199,1689045804.2591755
200,1689045804.291175
201,1689045804.3231747
202,1689045804.3551755
203,1689045804.3871753
204,1689045804.419175
205,1689045804.4511747
206,1689045804.4830854
207,1689045804.5148592
208,1689045804.562862
209,1689045804.5958617
210,1689045804.6278617
211,1689045804.658862
212,1689045804.690777
213,1689045804.7226884
214,1689045804.7552102
215,1689045804.7867024
216,1689045804.8187022
217,1689045804.8506975
218,1689045804.8837614
219,1689045804.930697
220,1689045804.9626975
221,1689045804.9946995
222,1689045805.0276966
223,1689045805.059697
224,1689045805.090697
225,1689045805.1236975
226,1689045805.1545558
227,1689045805.186605
228,1689045805.218613
229,1689045805.2513156
230,1689045805.298864
231,1689045805.331256
232,1689045805.363428
233,1689045805.3944964
234,1689045805.427112
235,1689045805.4589336
236,1689045805.4906957
237,1689045805.5236933
238,1689045805.5553586
239,1689045805.5866385
240,1689045805.6187508
241,1689045805.6515956
242,1689045805.6989908
243,1689045805.7312164
244,1689045805.7634587
245,1689045805.795126
246,1689045805.827571
247,1689045805.8590088
248,1689045805.8906622
249,1689045805.9234023
250,1689045805.9549155
251,1689045805.9872901
252,1689045806.0191667
253,1689045806.0677664
254,1689045806.0990686
255,1689045806.1312087
256,1689045806.163243
257,1689045806.1953063
258,1689045806.227307
259,1689045806.2593064
260,1689045806.2913058
261,1689045806.323306
262,1689045806.3553722
263,1689045806.3874698
264,1689045806.4354744
265,1689045806.4670615
266,1689045806.4990613
267,1689045806.531061
268,1689045806.563061
269,1689045806.595061
270,1689045806.627061
271,1689045806.6590605
272,1689045806.691061
273,1689045806.723061
274,1689045806.7550607
275,1689045806.7870605
276,1689045806.8350592
277,1689045806.8670604
278,1689045806.8990602
279,1689045806.93106
280,1689045806.963406
281,1689045806.9954393
282,1689045807.0266712
283,1689045807.0590384
284,1689045807.0909615
285,1689045807.1234245
286,1689045807.155425
287,1689045807.2034245
288,1689045807.2354245
289,1689045807.267425
290,1689045807.2994256
291,1689045807.331425
292,1689045807.3644235
293,1689045807.395424
294,1689045807.4274237
295,1689045807.4594243
296,1689045807.4914231
297,1689045807.523424
298,1689045807.571424
299,1689045807.6034245
300,1689045807.6354237
301,1689045807.667424
302,1689045807.6986907
303,1689045807.7311375
304,1689045807.763263
305,1689045807.7952645
306,1689045807.8272626
307,1689045807.8592644
308,1689045807.89127
309,1689045807.9232638
310,1689045807.9712646
311,1689045808.0032635
312,1689045808.0352633
313,1689045808.0666852
314,1689045808.0997615
315,1689045808.1307614
316,1689045808.1637614
317,1689045808.194761
318,1689045808.226762
319,1689045808.2590594
320,1689045808.2905538
321,1689045808.3394349
322,1689045808.3708022
323,1689045808.4028022
324,1689045808.4348009
325,1689045808.4668021
326,1689045808.4988017
327,1689045808.5308022
328,1689045808.5628018
329,1689045808.5948007
330,1689045808.6278036
331,1689045808.658802
332,1689045808.706802
333,1689045808.7388017
334,1689045808.7708013
335,1689045808.8028014
336,1689045808.8348014
337,1689045808.8668013
338,1689045808.898801
339,1689045808.930801
340,1689045808.9628005
341,1689045808.994801
342,1689045809.026809
343,1689045809.058801
344,1689045809.1068006
345,1689045809.1388009
346,1689045809.1708007
347,1689045809.2038012
348,1689045809.234728
349,1689045809.2675612
350,1689045809.2986956
351,1689045809.3306816
352,1689045809.3626819
353,1689045809.394682
354,1689045809.426682
355,1689045809.474682
356,1689045809.506682
357,1689045809.5386815
358,1689045809.5716817
359,1689045809.6026812
360,1689045809.6346817
361,1689045809.6666815
362,1689045809.6996815
363,1689045809.7306814
364,1689045809.7626815
365,1689045809.795683
366,1689045809.8266814
367,1689045809.8746817
368,1689045809.9076812
369,1689045809.9386811
370,1689045809.9706817
371,1689045810.002681
372,1689045810.034681
373,1689045810.0666811
374,1689045810.098681
375,1689045810.1306806
376,1689045810.1626806
377,1689045810.1946807
378,1689045810.2436812
379,1689045810.2756937
380,1689045810.306697
381,1689045810.3386934
382,1689045810.3716931
383,1689045810.4026928
384,1689045810.4356925
385,1689045810.4666917
386,1689045810.4986918
387,1689045810.5306978
388,1689045810.5626924
389,1689045810.6106915
390,1689045810.642692
391,1689045810.6756916
392,1689045810.706692
393,1689045810.738692
394,1689045810.7706923
395,1689045810.8026922
396,1689045810.8346927
397,1689045810.866692
398,1689045810.8986912
399,1689045810.9306915
400,1689045810.9629953
401,1689045811.01147
402,1689045811.04347
403,1689045811.07547
404,1689045811.1074698
405,1689045811.1394699
406,1689045811.1714702
407,1689045811.2034688
408,1689045811.2354696
409,1689045811.2674687
410,1689045811.2994688
411,1689045811.3474689
412,1689045811.3794692
413,1689045811.411469
414,1689045811.4434717
415,1689045811.4754684
416,1689045811.5074694
417,1689045811.5394695
418,1689045811.571469
419,1689045811.6034698
420,1689045811.6354687
421,1689045811.667468
422,1689045811.6994689
423,1689045811.7474687
