timestamp,bvp
1689045797.6265273,23
1689045797.676522,38
1689045797.7265224,54
1689045797.7765238,55
1689045797.8265224,47
1689045797.876523,41
1689045797.9270027,40
1689045797.9768248,43
1689045798.0260832,44
1689045798.0760894,40
1689045798.1090827,35
1689045798.1590877,31
1689045798.2100825,29
1689045798.2590837,28
1689045798.3090835,27
1689045798.359083,27
1689045798.4090827,26
1689045798.460083,24
1689045798.5090826,22
1689045798.559082,27
1689045798.6100824,44
1689045798.659083,59
1689045798.7100816,56
1689045798.760086,48
1689045798.809083,42
1689045798.8590813,42
1689045798.9090822,46
1689045798.9590359,46
1689045799.0090864,41
1689045799.0596266,35
1689045799.0926852,31
1689045799.148174,29
1689045799.1984894,28
1689045799.2484932,28
1689045799.30949,27
1689045799.3592362,25
1689045799.4095447,24
1689045799.4595485,34
1689045799.5095482,54
1689045799.5595446,64
1689045799.6095443,57
1689045799.6595433,48
1689045799.709792,44
1689045799.7591045,46
1689045799.8091292,50
1689045799.8591383,48
1689045799.909614,42
1689045799.9595041,37
1689045800.0097167,33
1689045800.0594125,31
1689045800.0934124,31
1689045800.1434126,31
1689045800.1934786,30
1689045800.2439766,28
1689045800.2980657,31
1689045800.3456774,51
1689045800.3957062,66
1689045800.4457054,63
1689045800.4957054,56
1689045800.545706,48
1689045800.5957057,46
1689045800.645268,52
1689045800.6954887,52
1689045800.7454894,46
1689045800.7954888,40
1689045800.8452394,35
1689045800.895718,32
1689045800.945647,31
1689045800.995647,31
1689045801.0456417,30
1689045801.0826435,29
1689045801.129483,35
1689045801.1795497,54
1689045801.229436,68
1689045801.2798991,63
1689045801.3348951,52
1689045801.384894,47
1689045801.4348948,48
1689045801.4848988,52
1689045801.534894,50
1689045801.5848947,43
1689045801.634516,37
1689045801.684165,32
1689045801.7349772,29
1689045801.7850115,28
1689045801.835007,28
1689045801.8850076,27
1689045801.9350066,29
1689045801.9847746,44
1689045802.0341666,65
1689045802.0821607,60
1689045802.1211655,53
1689045802.1710954,44
1689045802.2212958,44
1689045802.2712965,48
1689045802.3263,48
1689045802.3762949,41
1689045802.4270587,35
1689045802.4766371,30
1689045802.5263593,27
1689045802.5763683,27
1689045802.628662,27
1689045802.67635,29
1689045802.7267082,43
1689045802.7762084,64
1689045802.82687,67
1689045802.8763726,58
1689045802.926372,49
1689045802.9763722,47
1689045803.0263772,50
1689045803.0763772,51
1689045803.129378,41
1689045803.1793766,37
1689045803.2293768,32
1689045803.2793777,29
1689045803.3293765,29
1689045803.3793714,28
1689045803.4293718,36
1689045803.4793715,57
1689045803.529377,71
1689045803.5793712,65
1689045803.6293724,56
1689045803.6795604,50
1689045803.7296646,50
1689045803.7797668,53
1689045803.829628,50
1689045803.8790746,42
1689045803.9298012,36
1689045803.9793265,32
1689045804.0297537,31
1689045804.0797727,31
1689045804.1174605,31
1689045804.1684608,39
1689045804.2182708,61
1689045804.268181,73
1689045804.3261793,65
1689045804.3761792,57
1689045804.426175,53
1689045804.476085,53
1689045804.526866,54
1689045804.5768611,48
1689045804.6298609,40
1689045804.6769354,36
1689045804.7267494,34
1689045804.776702,34
1689045804.8266969,33
1689045804.8767734,37
1689045804.9266968,55
1689045804.9766965,72
1689045805.0266967,69
1689045805.076701,61
1689045805.1157615,55
1689045805.162665,52
1689045805.2121384,52
1689045805.262341,50
1689045805.3123293,43
1689045805.3624237,38
1689045805.4125035,33
1689045805.4622858,31
1689045805.5125673,30
1689045805.5624697,28
1689045805.613637,33
1689045805.6640873,51
1689045805.7137337,66
1689045805.7634587,61
1689045805.8137515,53
1689045805.8632567,47
1689045805.9129791,47
1689045805.9632,49
1689045806.0140116,45
1689045806.063766,40
1689045806.0969753,34
1689045806.151054,32
1689045806.2013066,31
1689045806.251306,31
1689045806.3103104,29
1689045806.3604696,34
1689045806.4104764,54
1689045806.4610605,71
1689045806.511061,69
1689045806.560061,63
1689045806.6110647,58
1689045806.6610613,54
1689045806.711061,54
1689045806.7610645,50
1689045806.811071,43
1689045806.8610594,38
1689045806.911068,35
1689045806.9603753,34
1689045807.0104434,32
1689045807.0600424,30
1689045807.0940104,27
1689045807.1494246,25
1689045807.1994245,25
1689045807.2494233,39
1689045807.2994256,66
1689045807.349429,78
1689045807.399423,72
1689045807.4494238,67
1689045807.4994235,63
1689045807.5494242,58
1689045807.599424,55
1689045807.6494226,49
1689045807.6996977,42
1689045807.7492638,36
1689045807.7992635,33
1689045807.8492672,31
1689045807.899265,29
1689045807.9492638,27
1689045807.9992635,24
1689045808.0493696,21
1689045808.0822406,19
1689045808.1327665,19
1689045808.182765,19
1689045808.2327604,19
1689045808.2935686,28
1689045808.3404405,58
1689045808.3918061,73
1689045808.4418023,67
1689045808.4918017,62
1689045808.5418055,59
1689045808.591801,55
1689045808.6418056,53
1689045808.6918058,48
1689045808.7418013,41
1689045808.7918067,35
1689045808.8418024,32
1689045808.8918014,30
1689045808.9418013,28
1689045808.9918,26
1689045809.0418067,24
1689045809.0828009,21
1689045809.1248055,20
1689045809.1748,18
1689045809.2242942,17
1689045809.2746868,17
1689045809.327682,19
1689045809.377686,40
1689045809.4276814,61
1689045809.477682,63
1689045809.5276823,55
1689045809.5776818,50
1689045809.627681,47
1689045809.677682,47
1689045809.7276814,46
1689045809.7776854,41
1689045809.8276813,35
1689045809.8776853,30
1689045809.9276814,28
1689045809.9776802,27
1689045810.0276818,26
1689045810.0776849,24
1689045810.1106818,22
1689045810.1606812,21
1689045810.2106812,19
1689045810.260697,18
1689045810.3106966,17
1689045810.360692,21
1689045810.4106917,40
1689045810.460692,59
1689045810.5106966,58
1689045810.5606928,49
1689045810.6106915,44
1689045810.6606965,43
1689045810.7106912,46
1689045810.7606964,45
1689045810.8106961,40
1689045810.8606915,34
1689045810.910691,29
1689045810.9609792,27
1689045811.0104697,26
1689045811.0604742,25
1689045811.0944734,24
1689045811.1454687,22
1689045811.1944733,20
1689045811.2444735,18
1689045811.2934692,17
1689045811.3444686,25
1689045811.3954732,46
1689045811.4444692,59
1689045811.4944692,54
1689045811.5444694,44
1689045811.5944688,40
1689045811.6444728,40
1689045811.6944685,43
1689045811.7444685,42
1689045811.794469,37
1689045811.8444686,30
1689045811.8944688,27
1689045811.9444685,25
1689045811.9944687,25
1689045812.044472,24
1689045812.082472,23
1689045812.1274688,23
1689045812.1774676,21
1689045812.2275262,19
1689045812.2774682,28
1689045812.327468,49
1689045812.3774674,59
1689045812.4274719,53
1689045812.4774666,44
1689045812.5275254,40
1689045812.578026,41
1689045812.628026,44
1689045812.6775086,43
1689045812.7275677,38
1689045812.7775078,32
1689045812.8275075,28
1689045812.877942,27
1689045812.9273133,27
1689045812.9773097,26
1689045813.0273097,26
1689045813.0773144,24
1689045813.1103086,23
1689045813.1603127,28
1689045813.2103128,46
1689045813.2603087,59
1689045813.3103087,54
1689045813.3603122,44
1689045813.410308,39
1689045813.4603076,39
1689045813.5103073,41
1689045813.560312,41
1689045813.610307,37
1689045813.660307,30
1689045813.7103076,26
1689045813.7603116,24
1689045813.8243077,23
1689045813.8743076,23
1689045813.9243078,22
1689045813.9743075,20
1689045814.0243073,30
1689045814.0743065,50
1689045814.1083071,59
1689045814.1589108,55
1689045814.2088432,45
1689045814.258848,39
1689045814.310848,39
1689045814.360848,43
1689045814.4109025,44
1689045814.460848,40
1689045814.5108433,33
1689045814.5608475,28
1689045814.6108477,26
1689045814.6608422,26
1689045814.7105331,25
1689045814.7606773,25
1689045814.8106723,37
1689045814.8606768,54
1689045814.9106772,57
1689045814.9606726,48
1689045815.0106726,40
1689045815.0606718,39
1689045815.1136768,42
1689045815.1636715,45
1689045815.2132113,40
1689045815.263215,34
1689045815.3132114,29
1689045815.363216,27
1689045815.4132128,27
1689045815.4632113,27
1689045815.5132108,38
1689045815.563215,54
1689045815.6132107,58
1689045815.663215,51
1689045815.7132106,43
1689045815.7632146,40
1689045815.8132153,44
1689045815.8632107,47
1689045815.9132102,43
1689045815.9632525,37
1689045816.0132477,32
1689045816.0632482,30
1689045816.0972521,29
1689045816.1522522,30
1689045816.2022557,41
1689045816.2522724,60
1689045816.311268,65
1689045816.361272,57
1689045816.4112694,52
1689045816.4612722,50
1689045816.5112724,52
1689045816.5612667,53
1689045816.6112735,49
1689045816.6612778,42
1689045816.7112777,36
1689045816.761277,33
1689045816.8112776,32
1689045816.861277,40
1689045816.911273,59
1689045816.9612772,70
1689045817.0112727,66
1689045817.0612738,60
1689045817.0942764,56
1689045817.1502726,54
1689045817.2002761,53
1689045817.2502723,50
1689045817.3112721,44
1689045817.361272,37
1689045817.411272,34
1689045817.461276,32
