timestamp,hr
1689047622.335568,67
1689047623.32407,67
1689047624.3520799,67
1689047625.3526485,67
1689047626.3383603,68
1689047627.3253632,68
1689047628.3559208,68
1689047629.3384686,68
1689047630.3257287,68
1689047631.3552525,68
1689047632.3398266,68
1689047633.3256898,68
1689047634.3565164,68
1689047635.342513,70
1689047636.3255975,70
1689047637.325353,70
1689047638.353386,70
1689047639.3363862,70
1689047640.3253865,70
1689047641.3553855,70
1689047642.3375578,70
1689047643.3265522,71
1689047644.3265543,73
1689047645.3265495,75
1689047646.326552,75
1689047647.3545454,75
1689047648.3375432,75
1689047649.3265421,75
1689047650.3545408,75
1689047651.3375385,75
1689047652.326599,75
1689047653.3570395,75
1689047654.3431196,73
1689047655.3570325,70
1689047656.3415062,70
1689047657.3305085,69
1689047658.3272154,69
1689047659.3552148,69
1689047660.338955,69
1689047661.3354044,69
1689047662.3281572,70
1689047663.3277571,70
1689047664.3272986,70
1689047665.3552918,70
1689047666.3392897,70
1689047667.3398697,70
1689047668.3288727,70
1689047669.356878,70
1689047670.342258,69
1689047671.3312514,68
1689047672.3280177,67
1689047673.3282902,67
1689047674.3564413,67
1689047675.339037,67
1689047676.3284128,67
1689047677.3563738,67
1689047678.34053,67
1689047679.3297796,67
1689047680.3290555,67
1689047681.3561811,67
1689047682.3403764,67
1689047683.3291204,67
1689047684.3574157,67
1689047685.3405716,67
1689047686.3297305,67
1689047687.360742,67
1689047688.3435702,67
1689047689.3295686,67
1689047690.3605719,67
1689047691.3438444,67
1689047692.3303711,67
1689047693.3603492,67
1689047694.3464227,66
1689047695.3415923,66
1689047696.3303146,66
1689047697.3588567,66
1689047698.3418553,66
1689047699.330849,67
1689047700.3300843,67
1689047701.33008,67
1689047702.3580823,67
1689047703.3420923,67
1689047704.3311129,67
1689047705.358224,67
1689047706.3422267,67
1689047707.330901,67
1689047708.3615465,68
1689047709.345677,68
1689047710.3309748,68
1689047711.3619802,68
1689047712.345971,68
1689047713.334979,69
1689047714.3309724,71
1689047715.331491,73
1689047716.3326244,73
1689047717.359327,73
1689047718.3465273,75
1689047719.3465247,76
1689047720.331862,76
1689047721.3324962,76
1689047722.3604946,76
1689047723.3444886,76
1689047724.332506,76
1689047725.3605082,76
1689047726.3625069,76
1689047727.3440797,76
1689047728.3327603,76
1689047729.3637583,76
1689047730.3447526,76
1689047731.3337512,76
1689047732.361758,76
1689047733.3442237,76
1689047734.3444443,76
1689047735.3335004,76
1689047736.3647203,75
1689047737.3617003,75
1689047738.34452,75
1689047739.3332748,75
1689047740.361359,75
1689047741.3593569,75
1689047742.3451896,75
1689047743.3485582,74
1689047744.3375616,73
1689047745.3345563,71
1689047746.3345928,71
1689047747.334055,71
1689047748.3621438,71
1689047749.3451416,71
1689047750.3339777,71
1689047751.3621163,71
1689047752.3457036,71
1689047753.3343828,71
1689047754.3646553,71
1689047755.3466578,71
1689047756.3356562,71
1689047757.3636546,71
1689047758.3466482,71
1689047759.3356514,71
1689047760.3634605,71
1689047761.3634589,71
1689047762.346453,71
1689047763.3354506,71
1689047764.3658473,71
1689047765.3517754,72
1689047766.3468626,72
1689047767.3358898,72
1689047768.3664725,72
1689047769.3503506,72
1689047770.33675,72
1689047771.3664696,72
1689047772.3644686,72
1689047773.3474624,72
1689047774.3364654,72
1689047775.3364859,73
1689047776.3364844,73
1689047777.3360302,73
1689047778.364023,73
1689047779.3490252,73
1689047780.337448,74
1689047781.337023,74
1689047782.3654838,74
1689047783.3673482,75
1689047784.3543468,76
1689047785.3483484,76
1689047786.337347,76
1689047787.3688908,76
1689047788.3508892,76
1689047789.336892,76
1689047790.3685884,76
1689047791.3515825,76
1689047792.3381276,76
1689047793.368496,76
1689047794.3524942,76
1689047795.3384895,76
1689047796.3680212,76
1689047797.352032,76
1689047798.338145,76
1689047799.3381422,75
1689047800.3471296,74
1689047801.3383982,74
1689047802.369397,73
1689047803.3523939,73
1689047804.3393977,73
1689047805.3695195,73
1689047806.353095,73
1689047807.3390937,73
1689047808.3394887,73
1689047809.3674824,73
1689047810.3505704,73
1689047811.3388474,73
1689047812.3698466,71
1689047813.370074,70
1689047814.3558507,68
1689047815.3535573,67
1689047816.3392007,67
1689047817.3703773,67
1689047818.3537295,67
1689047819.340172,67
1689047820.3706658,67
1689047821.3681045,67
1689047822.3516014,67
1689047823.3402221,67
1689047824.3681436,67
1689047825.3537524,67
1689047826.3433793,66
1689047827.3400571,66
1689047828.3680599,66
1689047829.352146,66
1689047830.3421957,66
1689047831.3679342,66
1689047832.352648,66
1689047833.3413453,66
1689047834.341265,66
1689047835.341624,65
1689047836.340852,65
1689047837.372267,65
1689047838.3551517,65
1689047839.3411443,65
1689047840.372107,65
1689047841.355284,65
1689047842.3442852,65
1689047843.3421457,65
1689047844.3421478,66
1689047845.3427045,66
1689047846.3703132,66
1689047847.3528478,66
1689047848.3418496,67
1689047849.3418481,67
1689047850.3425703,67
1689047851.3713906,67
1689047852.3533888,67
1689047853.3513868,67
1689047854.3434649,67
1689047855.3704631,67
1689047856.3554616,67
1689047857.3435779,67
1689047858.3735754,68
1689047859.3575737,68
1689047860.3431098,68
1689047861.3741417,68
1689047862.35714,68
1689047863.3431382,68
1689047864.3741362,68
1689047865.3571305,68
1689047866.3435981,68
1689047867.3745952,68
1689047868.3585138,68
1689047869.343799,68
1689047870.3738108,68
1689047871.3614209,67
