timestamp,spo2
1689047622.335568,97
1689047623.32407,97
1689047624.3520799,97
1689047625.3526485,98
1689047626.3383603,98
1689047627.3253632,98
1689047628.3559208,98
1689047629.3384686,98
1689047630.3257287,98
1689047631.3552525,98
1689047632.3398266,98
1689047633.3256898,98
1689047634.3565164,98
1689047635.342513,98
1689047636.3255975,98
1689047637.325353,98
1689047638.353386,98
1689047639.3363862,98
1689047640.3253865,98
1689047641.3553855,98
1689047642.3375578,98
1689047643.3265522,98
1689047644.3265543,98
1689047645.3265495,98
1689047646.326552,98
1689047647.3545454,98
1689047648.3375432,98
1689047649.3265421,98
1689047650.3545408,98
1689047651.3375385,98
1689047652.326599,98
1689047653.3570395,98
1689047654.3431196,98
1689047655.3570325,98
1689047656.3415062,98
1689047657.3305085,98
1689047658.3272154,98
1689047659.3552148,98
1689047660.338955,98
1689047661.3354044,97
1689047662.3281572,97
1689047663.3277571,97
1689047664.3272986,97
1689047665.3552918,97
1689047666.3392897,97
1689047667.3398697,96
1689047668.3288727,96
1689047669.356878,96
1689047670.342258,96
1689047671.3312514,96
1689047672.3280177,96
1689047673.3282902,96
1689047674.3564413,96
1689047675.339037,96
1689047676.3284128,96
1689047677.3563738,96
1689047678.34053,96
1689047679.3297796,96
1689047680.3290555,95
1689047681.3561811,95
1689047682.3403764,95
1689047683.3291204,95
1689047684.3574157,95
1689047685.3405716,95
1689047686.3297305,95
1689047687.360742,95
1689047688.3435702,95
1689047689.3295686,95
1689047690.3605719,95
1689047691.3438444,95
1689047692.3303711,95
1689047693.3603492,95
1689047694.3464227,95
1689047695.3415923,95
1689047696.3303146,95
1689047697.3588567,95
1689047698.3418553,95
1689047699.330849,95
1689047700.3300843,95
1689047701.33008,94
1689047702.3580823,94
1689047703.3420923,94
1689047704.3311129,94
1689047705.358224,94
1689047706.3422267,94
1689047707.330901,94
1689047708.3615465,94
1689047709.345677,94
1689047710.3309748,94
1689047711.3619802,94
1689047712.345971,94
1689047713.334979,94
1689047714.3309724,94
1689047715.331491,94
1689047716.3326244,94
1689047717.359327,94
1689047718.3465273,94
1689047719.3465247,95
1689047720.331862,95
1689047721.3324962,96
1689047722.3604946,96
1689047723.3444886,96
1689047724.332506,96
1689047725.3605082,96
1689047726.3625069,95
1689047727.3440797,95
1689047728.3327603,95
1689047729.3637583,95
1689047730.3447526,95
1689047731.3337512,95
1689047732.361758,95
1689047733.3442237,95
1689047734.3444443,96
1689047735.3335004,96
1689047736.3647203,96
1689047737.3617003,95
1689047738.34452,95
1689047739.3332748,95
1689047740.361359,95
1689047741.3593569,94
1689047742.3451896,94
1689047743.3485582,94
1689047744.3375616,94
1689047745.3345563,94
1689047746.3345928,94
1689047747.334055,95
1689047748.3621438,95
1689047749.3451416,95
1689047750.3339777,95
1689047751.3621163,95
1689047752.3457036,95
1689047753.3343828,95
1689047754.3646553,95
1689047755.3466578,95
1689047756.3356562,95
1689047757.3636546,95
1689047758.3466482,95
1689047759.3356514,95
1689047760.3634605,95
1689047761.3634589,94
1689047762.346453,94
1689047763.3354506,94
1689047764.3658473,94
1689047765.3517754,94
1689047766.3468626,94
1689047767.3358898,94
1689047768.3664725,94
1689047769.3503506,94
1689047770.33675,94
1689047771.3664696,94
1689047772.3644686,93
1689047773.3474624,93
1689047774.3364654,93
1689047775.3364859,94
1689047776.3364844,94
1689047777.3360302,94
1689047778.364023,94
1689047779.3490252,94
1689047780.337448,94
1689047781.337023,94
1689047782.3654838,94
1689047783.3673482,95
1689047784.3543468,95
1689047785.3483484,95
1689047786.337347,95
1689047787.3688908,95
1689047788.3508892,95
1689047789.336892,95
1689047790.3685884,95
1689047791.3515825,95
1689047792.3381276,95
1689047793.368496,95
1689047794.3524942,95
1689047795.3384895,95
1689047796.3680212,95
1689047797.352032,95
1689047798.338145,95
1689047799.3381422,95
1689047800.3471296,94
1689047801.3383982,94
1689047802.369397,94
1689047803.3523939,94
1689047804.3393977,94
1689047805.3695195,94
1689047806.353095,94
1689047807.3390937,94
1689047808.3394887,93
1689047809.3674824,93
1689047810.3505704,93
1689047811.3388474,93
1689047812.3698466,93
1689047813.370074,94
1689047814.3558507,94
1689047815.3535573,94
1689047816.3392007,94
1689047817.3703773,94
1689047818.3537295,94
1689047819.340172,94
1689047820.3706658,94
1689047821.3681045,95
1689047822.3516014,95
1689047823.3402221,95
1689047824.3681436,95
1689047825.3537524,95
1689047826.3433793,95
1689047827.3400571,95
1689047828.3680599,95
1689047829.352146,95
1689047830.3421957,95
1689047831.3679342,95
1689047832.352648,95
1689047833.3413453,95
1689047834.341265,96
1689047835.341624,96
1689047836.340852,96
1689047837.372267,96
1689047838.3551517,96
1689047839.3411443,96
1689047840.372107,96
1689047841.355284,96
1689047842.3442852,96
1689047843.3421457,96
1689047844.3421478,96
1689047845.3427045,96
1689047846.3703132,96
1689047847.3528478,96
1689047848.3418496,96
1689047849.3418481,96
1689047850.3425703,96
1689047851.3713906,96
1689047852.3533888,96
1689047853.3513868,97
1689047854.3434649,97
1689047855.3704631,97
1689047856.3554616,97
1689047857.3435779,97
1689047858.3735754,97
1689047859.3575737,97
1689047860.3431098,97
1689047861.3741417,97
1689047862.35714,97
1689047863.3431382,97
1689047864.3741362,97
1689047865.3571305,97
1689047866.3435981,97
1689047867.3745952,97
1689047868.3585138,97
1689047869.343799,97
1689047870.3738108,97
1689047871.3614209,97
