timestamp,hr
1689043066.8822753,69
1689043067.8682926,69
1689043068.9042873,69
1689043069.9012904,68
1689043070.8820107,67
1689043071.8804348,66
1689043072.8694284,66
1689043073.8969781,66
1689043074.8799772,66
1689043075.8799798,65
1689043076.868666,65
1689043077.8972657,65
1689043078.880021,65
1689043079.8695703,65
1689043080.897232,65
1689043081.881364,65
1689043082.8699522,65
1689043083.8699837,64
1689043084.8999834,64
1689043085.8701906,64
1689043086.8981862,64
1689043087.881185,64
1689043088.8701878,64
1689043089.8981862,64
1689043090.8811805,64
1689043091.8696833,64
1689043092.8976781,64
1689043093.8820174,64
1689043094.8700151,64
1689043095.8980126,64
1689043096.882006,64
1689043097.870922,64
1689043098.8987234,64
1689043099.8817174,64
1689043100.8707197,64
1689043101.8987143,64
1689043102.881713,64
1689043103.8707113,64
1689043104.8988445,64
1689043105.8818412,64
1689043106.8714547,64
1689043107.8994482,64
1689043108.883448,64
1689043109.8724453,64
1689043110.902207,63
1689043111.8862057,63
1689043112.8833358,62
1689043113.8719397,62
1689043114.9049413,62
1689043115.8862836,61
1689043116.8722777,61
1689043117.9032757,61
1689043118.8862817,61
1689043119.8721466,61
1689043120.9029233,61
1689043121.899921,61
1689043122.8839648,61
1689043123.8729584,61
1689043124.9079614,61
1689043125.8728657,62
1689043126.905568,62
1689043127.887308,63
1689043128.87331,63
1689043129.9036264,63
1689043130.90063,63
1689043131.8846283,63
1689043132.8726223,63
1689043133.9006197,63
1689043134.8876183,63
1689043135.8846211,64
1689043136.873698,64
1689043137.9066937,64
1689043138.887734,65
1689043139.8737333,65
1689043140.9045904,65
1689043141.8883789,65
1689043142.8743796,66
1689043143.8741162,66
1689043144.9101086,67
1689043145.9023943,68
1689043146.8863878,68
1689043147.8752894,68
1689043148.8749573,68
1689043149.9029498,68
1689043150.885534,68
1689043151.8745294,68
1689043152.8753662,69
1689043153.9033592,69
1689043154.8858829,69
1689043155.8748846,69
1689043156.9028788,69
1689043157.8869445,69
1689043158.8756294,69
1689043159.9033303,69
1689043160.8903286,69
1689043161.8792515,69
1689043162.8762498,69
1689043163.903964,69
1689043164.9009588,69
1689043165.8869627,69
1689043166.87592,69
1689043167.903917,69
1689043168.8879168,69
1689043169.8759134,69
1689043170.9038055,69
1689043171.9024131,69
1689043172.8877578,69
1689043173.876756,69
1689043174.904941,69
1689043175.8889413,69
1689043176.8769426,69
1689043177.876941,69
1689043178.9048913,69
1689043179.8772044,69
1689043180.9052029,69
1689043181.8886309,69
1689043182.8766744,69
1689043183.9044423,69
1689043184.9032915,69
1689043185.8779123,69
1689043186.8781855,69
1689043187.878251,69
1689043188.8777723,71
1689043189.9053166,73
1689043190.8893423,78
1689043191.8783343,78
1689043192.9063373,78
1689043193.8903575,78
1689043194.8903615,80
1689043195.8903544,82
1689043196.8793526,84
1689043197.9063551,84
1689043198.890354,84
1689043199.879352,84
1689043200.9103506,86
1689043201.893077,86
1689043202.8929775,84
1689043203.8789763,84
1689043204.9095907,84
1689043205.8925853,84
1689043206.8793757,84
1689043207.910369,84
1689043208.8933723,84
1689043209.8883667,82
1689043210.8803647,82
1689043211.880363,81
1689043212.9146702,81
1689043213.9081361,80
1689043214.891139,80
1689043215.8801322,80
