timestamp,spo2
1689042504.8360174,98
1689042505.8255694,98
1689042506.8525522,98
1689042507.835978,98
1689042508.8359785,97
1689042509.8329713,98
1689042510.8359685,97
1689042511.8559678,98
1689042512.8389697,98
1689042513.8561652,98
1689042514.8531594,97
1689042515.8362494,97
1689042516.8252466,97
1689042517.8532407,97
1689042518.83724,97
1689042519.8262365,97
1689042520.8562367,97
1689042521.8402333,97
1689042522.8262327,97
1689042523.8572364,97
1689042524.8402328,97
1689042525.8262281,97
1689042526.8572252,97
1689042527.8586688,98
1689042528.8396716,98
1689042529.857499,98
1689042530.8400621,98
1689042531.82706,98
1689042532.862092,98
1689042533.8550591,98
1689042534.8380556,98
1689042535.827054,98
1689042536.858052,98
1689042537.8440502,98
1689042538.838049,98
1689042539.827049,98
1689042540.8358364,97
1689042541.8398342,97
1689042542.8268325,97
1689042543.8638308,97
1689042544.854829,97
1689042545.8418262,97
1689042546.827826,97
1689042547.8358245,96
1689042548.8278236,96
1689042549.858821,96
1689042550.8418207,96
1689042551.8278172,96
1689042552.8588758,96
1689042553.841813,96
1689042554.8278162,96
1689042555.8638144,96
1689042556.8558087,96
1689042557.8398104,96
1689042558.828806,96
1689042559.8565502,96
1689042560.8395498,96
1689042561.8285475,96
1689042562.8565464,96
1689042563.853545,95
1689042564.8375435,95
1689042565.8285458,95
1689042566.8565795,95
1689042567.855429,94
1689042568.8414278,94
1689042569.8301573,94
1689042570.8581574,94
1689042571.841155,94
1689042572.8299701,94
1689042573.8649693,94
1689042574.8579671,94
1689042575.8609676,93
1689042576.8439648,93
1689042577.840967,93
1689042578.829965,93
1689042579.8629594,93
1689042580.8439577,93
1689042581.84159,94
1689042582.830593,94
1689042583.858591,94
1689042584.84159,94
1689042585.830588,94
1689042586.8585844,94
1689042587.8414817,94
1689042588.830481,94
1689042589.858479,94
1689042590.841478,94
1689042591.8304756,94
1689042592.85937,94
1689042593.8424988,94
1689042594.8323026,94
1689042595.8319654,93
1689042596.856837,93
1689042597.8426185,93
1689042598.831677,93
1689042599.8646128,93
1689042600.8456814,93
1689042601.8316307,93
1689042602.8316329,93
1689042603.8316286,93
1689042604.8596294,93
1689042605.8436275,93
1689042606.843626,93
1689042607.8331606,93
1689042608.8611646,93
1689042609.8441625,93
1689042610.8331556,93
1689042611.8611531,93
1689042612.845156,93
1689042613.833155,93
1689042614.8611526,93
1689042615.8441477,93
1689042616.833146,93
1689042617.8326626,92
1689042618.8806608,92
1689042619.8636625,92
1689042620.8476574,92
1689042621.8384445,92
1689042622.833442,92
1689042623.833984,93
1689042624.8619852,93
1689042625.8589838,94
1689042626.8335414,95
1689042627.833537,96
1689042628.8675385,96
1689042629.861537,96
1689042630.859531,97
1689042631.84553,97
1689042632.8347821,97
1689042633.8615303,97
1689042634.8595328,96
1689042635.8455305,96
1689042636.845529,96
1689042637.8675275,95
1689042638.8685224,95
1689042639.8655243,95
1689042640.8485181,95
1689042641.8345177,95
1689042642.8658857,95
1689042643.8488789,95
1689042644.8358755,95
1689042645.865975,95
1689042646.8499694,95
1689042647.8359678,95
1689042648.866911,95
1689042649.8501732,95
1689042650.8471725,95
1689042651.8697994,95
1689042652.8606172,95
1689042653.8464592,95
1689042654.8446782,96
1689042655.8360724,96
1689042656.8640714,96
1689042657.8620684,95
1689042658.8670716,95
1689042659.8510702,95
1689042660.8480682,95
1689042661.8482134,95
1689042662.8369896,95
1689042663.867848,95
1689042664.850997,95
1689042665.8369448,95
1689042666.836548,95
1689042667.8700757,95
1689042668.8510733,95
1689042669.8484118,95
1689042670.837733,95
1689042671.865498,95
1689042672.8520956,95
1689042673.8382015,95
1689042674.8380313,96
1689042675.8691278,96
1689042676.8518162,96
1689042677.8375096,96
1689042678.8688412,96
1689042679.8520863,96
1689042680.838081,96
1689042681.8390787,96
1689042682.8387907,95
1689042683.8682613,95
1689042684.853111,95
1689042685.8390386,95
1689042686.8686938,95
1689042687.8390987,96
1689042688.8715334,96
1689042689.8697805,96
1689042690.8667443,97
1689042691.8499322,97
1689042692.8384032,97
1689042693.866415,97
1689042694.8503358,97
1689042695.840051,97
1689042696.8700452,97
1689042697.853819,97
1689042698.840143,97
1689042699.8711462,97
1689042700.8535726,97
1689042701.8400707,97
1689042702.8710709,97
1689042703.8539655,97
1689042704.8514178,97
1689042705.8396306,97
1689042706.867701,97
1689042707.852041,97
1689042708.84069,97
1689042709.870235,97
1689042710.8542898,97
1689042711.8412275,97
1689042712.8717809,97
1689042713.8547785,97
1689042714.8405285,97
1689042715.8720934,97
1689042716.8545966,97
1689042717.8535984,97
1689042718.8415966,97
1689042719.86859,97
1689042720.8526034,97
1689042721.8421888,97
1689042722.8701818,97
1689042723.8529541,97
1689042724.8525515,97
1689042725.8526464,97
1689042726.8415263,97
1689042727.8693504,97
1689042728.8529124,97
1689042729.8417354,97
1689042730.8747346,97
1689042731.8557978,97
1689042732.8426485,97
1689042733.8426433,97
1689042734.8706412,97
1689042735.8536396,97
1689042736.8430333,97
1689042737.876031,97
1689042738.857033,97
1689042739.8423033,97
1689042740.873685,97
1689042741.8426833,96
1689042742.842688,96
1689042743.870683,96
1689042744.8546789,96
1689042745.8436778,96
1689042746.8712611,96
1689042747.854254,96
1689042748.8432565,96
1689042749.8712547,96
1689042750.8542495,96
1689042751.843513,96
1689042752.877415,96
1689042753.8604114,96
1689042754.8551757,96
1689042755.844104,96
1689042756.8769217,96
1689042757.8589194,96
1689042758.8559186,97
1689042759.8450322,97
1689042760.8750312,97
1689042761.8590286,97
1689042762.8441987,97
1689042763.876129,97
1689042764.8721516,98
1689042765.8585527,98
1689042766.8445535,98
1689042767.8445523,98
1689042768.872875,98
