timestamp,hr
1689042597.8426185,67
1689042598.831677,67
1689042599.8646128,67
1689042600.8456814,66
1689042601.8316307,66
1689042602.8316329,67
1689042603.8316286,67
1689042604.8596294,67
1689042605.8436275,67
1689042606.843626,68
1689042607.8331606,68
1689042608.8611646,68
1689042609.8441625,68
1689042610.8331556,68
1689042611.8611531,68
1689042612.845156,68
1689042613.833155,68
1689042614.8611526,68
1689042615.8441477,68
1689042616.833146,68
1689042617.8326626,68
1689042618.8806608,68
1689042619.8636625,69
1689042620.8476574,69
1689042621.8384445,69
1689042622.833442,69
1689042623.833984,69
1689042624.8619852,69
1689042625.8589838,69
1689042626.8335414,69
1689042627.833537,70
1689042628.8675385,70
1689042629.861537,71
1689042630.859531,71
1689042631.84553,71
1689042632.8347821,71
1689042633.8615303,71
1689042634.8595328,71
1689042635.8455305,71
1689042636.845529,72
1689042637.8675275,73
1689042638.8685224,74
1689042639.8655243,75
1689042640.8485181,76
1689042641.8345177,76
1689042642.8658857,76
1689042643.8488789,76
1689042644.8358755,76
1689042645.865975,76
1689042646.8499694,76
1689042647.8359678,76
1689042648.866911,76
1689042649.8501732,76
1689042650.8471725,75
1689042651.8697994,74
1689042652.8606172,73
1689042653.8464592,73
1689042654.8446782,73
1689042655.8360724,73
1689042656.8640714,73
1689042657.8620684,73
1689042658.8670716,73
1689042659.8510702,72
1689042660.8480682,71
1689042661.8482134,70
1689042662.8369896,70
1689042663.867848,69
1689042664.850997,69
1689042665.8369448,69
1689042666.836548,68
1689042667.8700757,68
1689042668.8510733,67
1689042669.8484118,66
1689042670.837733,66
1689042671.865498,66
1689042672.8520956,66
1689042673.8382015,66
1689042674.8380313,66
1689042675.8691278,66
1689042676.8518162,66
1689042677.8375096,66
1689042678.8688412,66
1689042679.8520863,66
1689042680.838081,66
1689042681.8390787,66
1689042682.8387907,67
1689042683.8682613,68
1689042684.853111,68
1689042685.8390386,68
1689042686.8686938,68
1689042687.8390987,68
1689042688.8715334,68
1689042689.8697805,69
1689042690.8667443,70
1689042691.8499322,70
1689042692.8384032,70
1689042693.866415,70
1689042694.8503358,70
1689042695.840051,70
1689042696.8700452,70
1689042697.853819,70
1689042698.840143,70
1689042699.8711462,70
1689042700.8535726,70
1689042701.8400707,70
1689042702.8710709,70
1689042703.8539655,70
1689042704.8514178,71
1689042705.8396306,71
1689042706.867701,71
1689042707.852041,71
1689042708.84069,71
1689042709.870235,70
1689042710.8542898,70
1689042711.8412275,70
1689042712.8717809,70
1689042713.8547785,70
1689042714.8405285,70
1689042715.8720934,70
1689042716.8545966,70
1689042717.8535984,71
1689042718.8415966,71
1689042719.86859,71
1689042720.8526034,71
1689042721.8421888,71
1689042722.8701818,71
1689042723.8529541,71
1689042724.8525515,72
1689042725.8526464,73
1689042726.8415263,73
1689042727.8693504,73
1689042728.8529124,73
1689042729.8417354,73
1689042730.8747346,73
1689042731.8557978,72
1689042732.8426485,72
1689042733.8426433,71
1689042734.8706412,71
1689042735.8536396,71
1689042736.8430333,71
1689042737.876031,71
1689042738.857033,72
1689042739.8423033,72
1689042740.873685,72
1689042741.8426833,72
1689042742.842688,72
1689042743.870683,72
1689042744.8546789,72
1689042745.8436778,72
1689042746.8712611,72
1689042747.854254,72
1689042748.8432565,72
1689042749.8712547,72
1689042750.8542495,72
1689042751.843513,72
1689042752.877415,72
1689042753.8604114,73
1689042754.8551757,73
1689042755.844104,73
1689042756.8769217,73
1689042757.8589194,74
1689042758.8559186,74
1689042759.8450322,74
1689042760.8750312,74
1689042761.8590286,74
1689042762.8441987,74
1689042763.876129,74
1689042764.8721516,74
1689042765.8585527,74
1689042766.8445535,74
1689042767.8445523,75
1689042768.872875,75
1689042769.8588772,75
1689042770.8678713,74
1689042771.856874,74
1689042772.8458722,74
1689042773.8458664,74
1689042774.8788693,74
1689042775.8598623,73
1689042776.8458655,73
1689042777.8768604,73
1689042778.8598633,73
1689042779.8456316,73
