timestamp,spo2
1689046434.13117,98
1689046435.1317544,97
1689046436.1620924,97
1689046437.145727,97
1689046438.1318896,97
1689046439.1627703,97
1689046440.1597729,96
1689046441.143771,96
1689046442.1327643,96
1689046443.1403048,97
1689046444.132854,97
1689046445.1658094,97
1689046446.1461842,97
1689046447.1320384,97
1689046448.1630375,97
1689046449.146285,97
1689046450.1326177,97
1689046451.163996,97
1689046452.1602602,98
1689046453.1471937,98
1689046454.1334114,98
1689046455.1636672,98
1689046456.147246,98
1689046457.1662433,97
1689046458.1473594,97
1689046459.1446896,97
1689046460.1427948,97
1689046461.1330361,97
1689046462.1334832,97
1689046463.1664782,97
1689046464.1474895,97
1689046465.1455178,97
1689046466.134516,97
1689046467.1649077,97
1689046468.153323,97
1689046469.1453333,97
1689046470.1344552,97
1689046471.162457,97
1689046472.1488726,97
1689046473.1435497,97
1689046474.1435483,96
1689046475.1475432,96
1689046476.1465447,96
1689046477.148855,96
1689046478.1358576,96
1689046479.1408522,95
1689046480.135854,95
1689046481.1688497,95
1689046482.149896,95
1689046483.1691566,95
1689046484.1521473,95
1689046485.1441505,95
1689046486.1441462,96
1689046487.1351428,96
1689046488.1714137,96
1689046489.163924,96
1689046490.1608932,95
1689046491.1478908,95
1689046492.1362882,95
1689046493.1655455,95
1689046494.1503575,95
1689046495.136213,95
1689046496.136853,95
1689046497.1368494,95
1689046498.1838477,95
1689046499.1367724,94
1689046500.1647155,94
1689046501.148739,94
1689046502.1485872,94
1689046503.1374538,94
1689046504.1872456,94
1689046505.1376672,94
1689046506.1726508,94
1689046507.1655254,94
1689046508.1515095,94
1689046509.1378653,94
1689046510.168862,94
1689046511.151518,94
1689046512.1376538,94
1689046513.1372662,93
1689046514.1652644,93
1689046515.1497197,93
1689046516.1496162,93
1689046517.138788,93
1689046518.166424,93
1689046519.1635292,92
1689046520.149224,92
1689046521.1692202,92
1689046522.1632912,92
1689046523.1606355,93
1689046524.1495092,93
1689046525.1505075,93
1689046526.1503491,93
1689046527.1689932,93
1689046528.1529956,93
1689046529.13949,93
1689046530.1501758,92
1689046531.15017,92
1689046532.1506257,92
1689046533.1393905,92
1689046534.1744232,92
1689046535.1640854,92
1689046536.152643,92
1689046537.1396801,92
1689046538.1706822,92
1689046539.1672533,93
1689046540.1512697,93
1689046541.140265,93
1689046542.1686049,93
1689046543.1509597,93
1689046544.1399763,93
1689046545.1399739,93
1689046546.1748486,93
1689046547.1906328,93
1689046548.1402445,93
1689046549.1682425,93
1689046550.1653516,92
1689046551.1523497,92
1689046552.1411672,92
1689046553.1759481,92
1689046554.1708608,92
1689046555.154863,92
1689046556.14127,92
1689046557.1716547,92
1689046558.1556575,92
1689046559.1410842,92
1689046560.1410954,92
1689046561.1417177,91
1689046562.1412146,91
1689046563.1691744,91
1689046564.1532173,91
1689046565.1427386,91
1689046566.169489,91
1689046567.1536446,91
1689046568.1418252,91
1689046569.1423028,91
1689046570.1699655,91
1689046571.153739,91
1689046572.1426513,91
1689046573.1418538,92
1689046574.1427891,91
1689046575.173321,91
1689046576.1573138,91
1689046577.1433132,91
1689046578.1732075,91
1689046579.1574395,91
1689046580.1543207,91
1689046581.1544223,91
1689046582.1435149,91
1689046583.1781404,91
1689046584.1606436,91
1689046585.1526616,91
1689046586.1428976,91
1689046587.174465,91
1689046588.1574595,91
1689046589.144562,91
1689046590.174556,91
1689046591.158558,91
1689046592.1445522,91
1689046593.1525505,90
1689046594.152677,91
1689046595.143851,91
1689046596.1438527,92
1689046597.1753001,92
1689046598.1582983,92
1689046599.1552966,93
1689046600.1692944,94
1689046601.1697624,96
1689046602.1558747,96
1689046603.1528711,97
1689046604.1738698,98
1689046605.155897,98
1689046606.145524,98
1689046607.1737623,98
1689046608.1557453,98
1689046609.1449287,98
1689046610.1759262,98
1689046611.1589205,98
1689046612.1449184,98
1689046613.1763709,98
