frame,timestamp
0,1689041008.7308264
1,1689041008.762822
2,1689041008.7958224
3,1689041008.826821
4,1689041008.8588219
5,1689041008.890822
6,1689041008.922822
7,1689041008.9548216
8,1689041008.9868217
9,1689041009.0348213
10,1689041009.0668216
11,1689041009.0988274
12,1689041009.1308217
13,1689041009.162826
14,1689041009.1948216
15,1689041009.2268267
16,1689041009.2588265
17,1689041009.2908206
18,1689041009.3228214
19,1689041009.354821
20,1689041009.386822
21,1689041009.4348252
22,1689041009.4668252
23,1689041009.498826
24,1689041009.5308208
25,1689041009.5628247
26,1689041009.5948205
27,1689041009.6268249
28,1689041009.6588252
29,1689041009.690821
30,1689041009.7228248
31,1689041009.75482
32,1689041009.802825
33,1689041009.8348222
34,1689041009.86682
35,1689041009.8988202
36,1689041009.9308243
37,1689041009.962824
38,1689041009.99482
39,1689041010.0268192
40,1689041010.05882
41,1689041010.0908196
42,1689041010.123395
43,1689041010.1714177
44,1689041010.2034175
45,1689041010.2354214
46,1689041010.2674181
47,1689041010.2994232
48,1689041010.3314173
49,1689041010.3634214
50,1689041010.3954165
51,1689041010.4274173
52,1689041010.459417
53,1689041010.491418
54,1689041010.5234163
55,1689041010.5714164
56,1689041010.603417
57,1689041010.6354167
58,1689041010.6674166
59,1689041010.6994166
60,1689041010.7314174
61,1689041010.7634227
62,1689041010.7954168
63,1689041010.827417
64,1689041010.8594162
65,1689041010.8914165
66,1689041010.9394164
67,1689041010.9714158
68,1689041011.0034165
69,1689041011.0354164
70,1689041011.0674217
71,1689041011.099416
72,1689041011.131416
73,1689041011.1634204
74,1689041011.1954157
75,1689041011.2274163
76,1689041011.2594163
77,1689041011.291415
78,1689041011.3394158
79,1689041011.37142
80,1689041011.4034154
81,1689041011.4354153
82,1689041011.4674199
83,1689041011.4994159
84,1689041011.5314155
85,1689041011.563419
86,1689041011.5954158
87,1689041011.627416
88,1689041011.6594205
89,1689041011.7074149
90,1689041011.7394161
91,1689041011.7714148
92,1689041011.8034146
93,1689041011.8354151
94,1689041011.8674147
95,1689041011.8994143
96,1689041011.9314148
97,1689041011.9634144
98,1689041011.9954152
99,1689041012.027415
100,1689041012.0754144
101,1689041012.1074138
102,1689041012.1394138
103,1689041012.1714134
104,1689041012.2034142
105,1689041012.2354147
106,1689041012.2674143
107,1689041012.2994142
108,1689041012.3314133
109,1689041012.3634143
110,1689041012.3954144
111,1689041012.427418
112,1689041012.4754138
113,1689041012.5074139
114,1689041012.539414
115,1689041012.571414
116,1689041012.603414
117,1689041012.635416
118,1689041012.6674128
119,1689041012.6994135
120,1689041012.7314134
121,1689041012.7634127
122,1689041012.7954133
123,1689041012.8434129
124,1689041012.8754122
125,1689041012.907413
126,1689041012.939413
127,1689041012.9714172
128,1689041013.0034173
129,1689041013.035413
130,1689041013.0674129
131,1689041013.0994132
132,1689041013.1314137
133,1689041013.1634119
134,1689041013.2114186
135,1689041013.2434127
136,1689041013.2754126
137,1689041013.3074124
138,1689041013.3394125
139,1689041013.3714125
140,1689041013.4034126
141,1689041013.4354162
142,1689041013.4674122
143,1689041013.4994125
144,1689041013.531413
145,1689041013.5634124
146,1689041013.6114123
147,1689041013.6434176
148,1689041013.6754117
149,1689041013.707412
150,1689041013.7394118
151,1689041013.7714114
152,1689041013.803412
153,1689041013.835412
154,1689041013.8674116
155,1689041013.8994117
156,1689041013.9314115
157,1689041013.9794111
158,1689041014.0114107
159,1689041014.0434105
160,1689041014.0754108
161,1689041014.1074102
162,1689041014.1394117
163,1689041014.1714108
164,1689041014.2034109
165,1689041014.2354126
166,1689041014.2674108
167,1689041014.2994113
168,1689041014.3474104
169,1689041014.37941
170,1689041014.4114106
171,1689041014.4434106
172,1689041014.47541
173,1689041014.5074103
174,1689041014.5394106
175,1689041014.5714104
176,1689041014.6034107
177,1689041014.63541
178,1689041014.6674104
179,1689041014.69941
180,1689041014.7474098
181,1689041014.779415
182,1689041014.8114095
183,1689041014.84341
184,1689041014.8754103
185,1689041014.9074097
186,1689041014.93941
187,1689041014.97141
188,1689041015.003409
189,1689041015.0354097
190,1689041015.0674105
191,1689041015.1154096
192,1689041015.1474094
193,1689041015.1794093
194,1689041015.2114098
195,1689041015.2434092
196,1689041015.2754138
197,1689041015.3074098
198,1689041015.3394105
199,1689041015.371411
200,1689041015.403408
201,1689041015.435409
202,1689041015.483409
203,1689041015.515408
204,1689041015.5474088
205,1689041015.5794091
206,1689041015.6114078
207,1689041015.643408
208,1689041015.6754076
209,1689041015.707409
210,1689041015.739409
211,1689041015.7714083
212,1689041015.8034084
213,1689041015.835408
214,1689041015.8834083
215,1689041015.915408
216,1689041015.947408
217,1689041015.979407
218,1689041016.0114079
219,1689041016.0434077
220,1689041016.0754085
221,1689041016.1074069
222,1689041016.1392367
223,1689041016.171236
224,1689041016.2032366
225,1689041016.2512367
226,1689041016.2832406
227,1689041016.3152356
228,1689041016.3472364
229,1689041016.3792367
230,1689041016.411236
231,1689041016.4432368
232,1689041016.4752371
233,1689041016.5072353
234,1689041016.5392401
235,1689041016.571236
236,1689041016.6192358
237,1689041016.6512358
238,1689041016.68324
239,1689041016.715236
240,1689041016.7472403
241,1689041016.7792356
242,1689041016.8112357
243,1689041016.8432353
244,1689041016.8752353
245,1689041016.9072356
246,1689041016.9392352
247,1689041016.9712353
248,1689041017.0192351
249,1689041017.051235
250,1689041017.0832343
251,1689041017.115235
252,1689041017.1468964
253,1689041017.179324
254,1689041017.211323
255,1689041017.2433233
256,1689041017.275323
257,1689041017.307323
258,1689041017.3393238
259,1689041017.3873234
260,1689041017.4193234
261,1689041017.4515362
262,1689041017.483118
263,1689041017.5152442
264,1689041017.5472488
265,1689041017.5792441
266,1689041017.6112454
267,1689041017.6432464
268,1689041017.675244
269,1689041017.707244
270,1689041017.7392437
271,1689041017.7872438
272,1689041017.8192446
273,1689041017.8512442
274,1689041017.8832438
275,1689041017.9152482
276,1689041017.9472435
277,1689041017.9792435
278,1689041018.0112493
279,1689041018.0432434
280,1689041018.0752435
281,1689041018.1232436
282,1689041018.155248
283,1689041018.1872432
284,1689041018.2192476
285,1689041018.251243
286,1689041018.2832448
287,1689041018.3152435
288,1689041018.347243
289,1689041018.379243
290,1689041018.4112427
291,1689041018.4432473
292,1689041018.4752429
293,1689041018.523243
294,1689041018.555247
295,1689041018.5872416
296,1689041018.619242
297,1689041018.6512427
298,1689041018.6832466
299,1689041018.7152467
300,1689041018.7472422
301,1689041018.7792435
302,1689041018.8112483
303,1689041018.8432426
304,1689041018.8752415
305,1689041018.9232464
306,1689041018.955242
307,1689041018.9872417
308,1689041019.0192418
309,1689041019.0512416
310,1689041019.0832412
311,1689041019.115246
312,1689041019.147242
313,1689041019.1792417
314,1689041019.2112415
315,1689041019.259241
316,1689041019.2912414
317,1689041019.3232412
318,1689041019.3552458
319,1689041019.3872404
320,1689041019.4192407
321,1689041019.4512413
322,1689041019.483246
323,1689041019.5152407
324,1689041019.547245
325,1689041019.5792406
326,1689041019.6112454
327,1689041019.6592402
328,1689041019.6912408
329,1689041019.7232406
330,1689041019.7552407
331,1689041019.7872407
332,1689041019.8192449
333,1689041019.8512406
334,1689041019.8832405
335,1689041019.9152408
336,1689041019.9472404
337,1689041019.9792397
338,1689041020.0112417
339,1689041020.0592408
340,1689041020.0912447
341,1689041020.1232402
342,1689041020.1552398
343,1689041020.1872442
344,1689041020.2192397
345,1689041020.2512398
346,1689041020.2832398
347,1689041020.3152394
348,1689041020.347244
349,1689041020.3792398
350,1689041020.4272437
351,1689041020.4592392
352,1689041020.4912393
353,1689041020.5232394
354,1689041020.5552394
355,1689041020.5872436
356,1689041020.6192389
357,1689041020.6512444
358,1689041020.6832392
359,1689041020.7152388
360,1689041020.7472389
361,1689041020.7952392
362,1689041020.8272393
363,1689041020.8592389
364,1689041020.891239
365,1689041020.923239
366,1689041020.9552388
367,1689041020.9872384
368,1689041021.019239
369,1689041021.0512383
370,1689041021.0832384
371,1689041021.1152427
372,1689041021.1632426
373,1689041021.195238
374,1689041021.2272394
375,1689041021.2592435
376,1689041021.2912383
377,1689041021.323238
378,1689041021.3552437
379,1689041021.3872387
380,1689041021.4192383
381,1689041021.451238
382,1689041021.4832423
383,1689041021.5152376
384,1689041021.5632372
385,1689041021.5952377
386,1689041021.6272385
387,1689041021.6592374
388,1689041021.6914299
389,1689041021.7230885
390,1689041021.755088
391,1689041021.7870839
392,1689041021.8190854
393,1689041021.8510845
394,1689041021.8830838
395,1689041021.9310837
396,1689041021.9630835
397,1689041021.9950852
398,1689041022.027083
399,1689041022.059083
400,1689041022.0910835
401,1689041022.1230836
402,1689041022.155089
403,1689041022.1870832
404,1689041022.2190876
405,1689041022.251083
406,1689041022.299083
407,1689041022.331083
408,1689041022.3630872
409,1689041022.3950822
410,1689041022.427083
411,1689041022.4590826
412,1689041022.491083
413,1689041022.523082
414,1689041022.5550828
415,1689041022.5870824
416,1689041022.6190825
417,1689041022.6510825
418,1689041022.6990821
419,1689041022.7310824
420,1689041022.7630863
421,1689041022.7950823
422,1689041022.8270845
423,1689041022.859082
424,1689041022.891082
425,1689041022.9230824
426,1689041022.9550817
427,1689041022.9870822
428,1689041023.019095
429,1689041023.067086
430,1689041023.0990813
431,1689041023.1310837
432,1689041023.163086
433,1689041023.195086
434,1689041023.2270813
435,1689041023.259082
436,1689041023.2910814
437,1689041023.3230813
438,1689041023.3550816
439,1689041023.3870807
440,1689041023.435082
441,1689041023.4670894
442,1689041023.4990857
443,1689041023.531081
444,1689041023.5630822
445,1689041023.5950816
446,1689041023.6270857
447,1689041023.6590807
448,1689041023.6910808
449,1689041023.7230804
450,1689041023.7550802
451,1689041023.7870805
452,1689041023.8350859
453,1689041023.867081
454,1689041023.8990805
455,1689041023.9310799
456,1689041023.9630845
457,1689041023.9950817
458,1689041024.0270805
459,1689041024.0590801
460,1689041024.0910797
461,1689041024.12308
462,1689041024.1550841
463,1689041024.18708
464,1689041024.23508
465,1689041024.2670841
466,1689041024.2990813
467,1689041024.3310797
468,1689041024.3630798
469,1689041024.3950844
470,1689041024.4270794
471,1689041024.4590795
472,1689041024.4910793
473,1689041024.5230794
474,1689041024.5710795
475,1689041024.603079
476,1689041024.6350791
477,1689041024.6670787
478,1689041024.699083
479,1689041024.7310793
480,1689041024.763079
481,1689041024.79508
482,1689041024.8270795
483,1689041024.8590832
484,1689041024.8910782
485,1689041024.9230793
486,1689041024.9710789
487,1689041025.0030785
488,1689041025.0350783
489,1689041025.0670831
490,1689041025.0990784
491,1689041025.1310825
492,1689041025.1631782
493,1689041025.1950781
494,1689041025.2270796
495,1689041025.259078
496,1689041025.2910793
497,1689041025.3390827
498,1689041025.371077
499,1689041025.4030778
500,1689041025.4350781
501,1689041025.4675972
502,1689041025.4988184
503,1689041025.5313044
504,1689041025.5633008
505,1689041025.5953
506,1689041025.6272995
507,1689041025.659301
508,1689041025.6912987
509,1689041025.7392995
510,1689041025.7712996
511,1689041025.8032994
512,1689041025.8352995
513,1689041025.8672993
514,1689041025.899299
515,1689041025.9312997
516,1689041025.9632986
517,1689041025.9952986
518,1689041026.0272992
519,1689041026.0592992
520,1689041026.1073031
521,1689041026.1392994
522,1689041026.1712992
523,1689041026.2032986
524,1689041026.2352982
525,1689041026.2672987
526,1689041026.299298
527,1689041026.331298
528,1689041026.363299
529,1689041026.395298
530,1689041026.4272985
531,1689041026.4753027
532,1689041026.5072987
533,1689041026.5392983
534,1689041026.5713024
535,1689041026.6029613
536,1689041026.6349611
537,1689041026.6669607
538,1689041026.6989653
539,1689041026.7309656
540,1689041026.762961
541,1689041026.794966
542,1689041026.8269603
543,1689041026.8749616
544,1689041026.9069607
545,1689041026.9389608
546,1689041026.9709609
547,1689041027.0029604
548,1689041027.03496
549,1689041027.0669603
550,1689041027.0989604
551,1689041027.13096
552,1689041027.16296
553,1689041027.1949646
554,1689041027.2432945
555,1689041027.275153
556,1689041027.307153
557,1689041027.3391523
558,1689041027.3711524
559,1689041027.4031577
560,1689041027.4351523
561,1689041027.4671564
562,1689041027.499152
563,1689041027.5311565
564,1689041027.5631514
565,1689041027.6111524
566,1689041027.6431525
567,1689041027.6751518
568,1689041027.7071512
569,1689041027.7391531
570,1689041027.7711518
571,1689041027.803152
572,1689041027.8351512
573,1689041027.8667557
574,1689041027.8993363
575,1689041027.9313366
576,1689041027.9633358
577,1689041028.0113347
578,1689041028.0433347
579,1689041028.0753345
580,1689041028.107335
581,1689041028.139335
582,1689041028.171335
583,1689041028.2033343
584,1689041028.2353325
585,1689041028.2673326
586,1689041028.2993321
587,1689041028.331338
588,1689041028.3793323
589,1689041028.4113321
590,1689041028.4433324
591,1689041028.4753318
592,1689041028.5073311
593,1689041028.5393322
594,1689041028.5713315
595,1689041028.6033316
596,1689041028.6353314
597,1689041028.6673312
598,1689041028.6993327
599,1689041028.7473311
600,1689041028.7793367
601,1689041028.8113313
602,1689041028.8433304
603,1689041028.8753312
604,1689041028.9073312
605,1689041028.9393313
606,1689041028.9713352
607,1689041029.0033355
608,1689041029.0353355
609,1689041029.0673308
610,1689041029.0993311
611,1689041029.1473305
612,1689041029.17933
613,1689041029.2113307
614,1689041029.2433376
615,1689041029.2745738
616,1689041029.3069422
617,1689041029.3389666
618,1689041029.3709671
619,1689041029.402972
620,1689041029.4349668
621,1689041029.4669669
622,1689041029.5149667
623,1689041029.5469668
624,1689041029.5789669
625,1689041029.6109715
626,1689041029.6429665
627,1689041029.6749666
628,1689041029.7069662
629,1689041029.7389665
630,1689041029.7709665
631,1689041029.8029664
632,1689041029.8349662
633,1689041029.8829663
634,1689041029.914966
635,1689041029.9469707
636,1689041029.9789658
637,1689041030.010972
638,1689041030.0429661
639,1689041030.0749652
640,1689041030.1069715
641,1689041030.1389658
642,1689041030.1709704
643,1689041030.2029655
644,1689041030.234972
645,1689041030.2829654
646,1689041030.3149655
647,1689041030.3469656
648,1689041030.3789697
649,1689041030.4109654
650,1689041030.4429646
651,1689041030.4749653
652,1689041030.5069697
653,1689041030.5389695
654,1689041030.5709698
655,1689041030.6029649
656,1689041030.6509652
657,1689041030.682969
658,1689041030.714965
659,1689041030.7469652
660,1689041030.7789693
661,1689041030.810964
662,1689041030.8429646
663,1689041030.8749638
664,1689041030.9069645
665,1689041030.9389644
666,1689041030.9709644
667,1689041031.0189643
668,1689041031.050964
669,1689041031.0829644
670,1689041031.114964
671,1689041031.1469643
672,1689041031.1789649
673,1689041031.210964
674,1689041031.2429633
675,1689041031.2749636
676,1689041031.3069682
677,1689041031.3389637
678,1689041031.3709638
679,1689041031.418967
680,1689041031.4509633
681,1689041031.4829645
682,1689041031.5149636
683,1689041031.5469682
684,1689041031.5789638
685,1689041031.6109638
686,1689041031.6429636
687,1689041031.6749632
688,1689041031.7069638
689,1689041031.7389622
690,1689041031.7869632
691,1689041031.8189676
692,1689041031.8509629
693,1689041031.8829632
694,1689041031.9149632
695,1689041031.9469626
696,1689041031.9789627
697,1689041032.0109627
