timestamp,bvp
1689041008.7058263,32
1689041008.7388222,69
1689041008.788822,87
1689041008.8388276,87
1689041008.8888218,77
1689041008.9388216,66
1689041008.9888265,56
1689041009.038826,50
1689041009.0888205,48
1689041009.138827,43
1689041009.1888213,36
1689041009.2388213,29
1689041009.288821,23
1689041009.3388212,19
1689041009.3888223,18
1689041009.4388251,19
1689041009.48882,43
1689041009.538821,77
1689041009.5888205,85
1689041009.6388247,78
1689041009.6888251,71
1689041009.721825,64
1689041009.7718203,60
1689041009.821824,56
1689041009.8718202,53
1689041009.921824,46
1689041009.9718263,39
1689041010.0218203,31
1689041010.0718255,25
1689041010.1213524,21
1689041010.1714177,20
1689041010.2214167,20
1689041010.2714214,30
1689041010.3214219,56
1689041010.371421,76
1689041010.4214172,75
1689041010.4714215,68
1689041010.521417,62
1689041010.5714164,58
1689041010.621416,55
1689041010.6724212,52
1689041010.7074206,47
1689041010.7554204,43
1689041010.8054206,37
1689041010.8554156,31
1689041010.9054205,27
1689041010.9554155,25
1689041011.0054204,23
1689041011.0554154,21
1689041011.1054199,33
1689041011.1554163,57
1689041011.20542,67
1689041011.2554164,62
1689041011.3054156,54
1689041011.3554149,50
1689041011.4054215,47
1689041011.455421,47
1689041011.5054195,46
1689041011.5554156,43
1689041011.6054192,39
1689041011.655415,34
1689041011.705415,30
1689041011.7384152,28
1689041011.7884192,25
1689041011.838419,20
1689041011.8884192,16
1689041011.9384189,27
1689041011.9884148,54
1689041012.0384185,68
1689041012.0884182,64
1689041012.1384144,57
1689041012.1884181,51
1689041012.2384183,47
1689041012.2884154,46
1689041012.3384192,43
1689041012.3884141,38
1689041012.4384181,32
1689041012.4884186,26
1689041012.538419,20
1689041012.5884185,16
1689041012.6384177,13
1689041012.6884172,10
1689041012.7214174,10
1689041012.7724135,22
1689041012.8224173,52
1689041012.8724132,67
1689041012.9224172,60
1689041012.9724183,49
1689041013.022417,40
1689041013.0724132,36
1689041013.1224124,36
1689041013.1724164,35
1689041013.2224164,31
1689041013.2724123,24
1689041013.3224187,17
1689041013.3724177,11
1689041013.4224162,7
1689041013.4724123,5
1689041013.5224223,4
1689041013.572416,14
1689041013.6224172,48
1689041013.672412,76
1689041013.7084172,75
1689041013.7584167,67
1689041013.8084154,54
1689041013.8584116,43
1689041013.9194155,38
1689041013.9694114,34
1689041014.0194159,28
1689041014.069411,20
1689041014.1194148,13
1689041014.1694107,8
1689041014.21941,6
1689041014.269415,5
1689041014.3194146,6
1689041014.3734105,24
1689041014.4224145,62
1689041014.4724174,86
1689041014.5224144,81
1689041014.5724158,69
1689041014.622414,56
1689041014.6724143,48
1689041014.708409,45
1689041014.755414,43
1689041014.805409,40
1689041014.8564095,33
1689041014.905414,25
1689041014.9554136,20
1689041015.0054133,16
1689041015.0554094,15
1689041015.1054094,19
1689041015.1554134,49
1689041015.2054093,83
1689041015.2554133,86
1689041015.3054092,76
1689041015.3554127,65
1689041015.4054139,57
1689041015.4554086,53
1689041015.5054128,52
1689041015.5554078,48
1689041015.6054084,42
1689041015.6554146,35
1689041015.7054086,28
1689041015.7554126,21
1689041015.8054075,19
1689041015.855412,21
1689041015.9054081,45
1689041015.9554124,76
1689041016.0054078,82
1689041016.0554128,74
1689041016.1054077,66
1689041016.1552358,58
1689041016.2052412,54
1689041016.2552402,52
1689041016.305237,48
1689041016.355237,42
1689041016.405236,37
1689041016.4552402,31
1689041016.5052397,27
1689041016.555241,25
1689041016.605236,24
1689041016.6552396,23
1689041016.7052398,37
1689041016.7382398,61
1689041016.7882397,71
1689041016.8382359,68
1689041016.8882396,60
1689041016.9392352,53
1689041016.9892411,47
1689041017.0392394,44
1689041017.089234,42
1689041017.1396427,38
1689041017.1893277,32
1689041017.2393286,27
1689041017.289328,23
1689041017.3393238,22
1689041017.3893228,19
1689041017.4393227,16
1689041017.48919,13
1689041017.5392487,13
1689041017.5892482,39
1689041017.6392453,66
1689041017.6892447,67
1689041017.7222478,57
1689041017.7722485,50
1689041017.8222482,41
1689041017.8722477,40
1689041017.9222474,40
1689041017.9722433,38
1689041018.0222478,31
1689041018.0722475,23
1689041018.1222434,16
1689041018.1722436,10
1689041018.2222474,7
