timestamp,bvp
1689045069.3055818,50
1689045069.35558,45
1689045069.405581,36
1689045069.4555805,25
1689045069.5055802,16
1689045069.5555854,9
1689045069.6055799,6
1689045069.65558,5
1689045069.7055798,5
1689045069.7555792,17
1689045069.805586,50
1689045069.8555796,78
1689045069.9055798,81
1689045069.9555786,71
1689045070.0055792,61
1689045070.0385857,53
1689045070.0885794,51
1689045070.1385832,48
1689045070.188579,39
1689045070.2385633,23
1689045070.2890882,12
1689045070.3390853,8
1689045070.3890834,6
1689045070.4390473,0
1689045070.4888296,0
1689045070.5388293,0
1689045070.5888286,0
1689045070.6388774,5
1689045070.688365,40
1689045070.7384768,69
1689045070.7885711,69
1689045070.838578,57
1689045070.888577,46
1689045070.938571,40
1689045070.9888737,40
1689045071.0252094,40
1689045071.0732045,38
1689045071.1232092,29
1689045071.1732047,20
1689045071.223209,10
1689045071.2732089,3
1689045071.3225803,0
1689045071.3725793,0
1689045071.422579,0
1689045071.472579,0
1689045071.522583,35
1689045071.572579,74
1689045071.6232233,82
1689045071.6724086,71
1689045071.722482,54
1689045071.772914,40
1689045071.82237,36
1689045071.8724844,36
1689045071.922734,34
1689045071.972789,27
1689045072.0227888,20
1689045072.0557928,16
1689045072.105789,16
1689045072.155794,16
1689045072.2057889,15
1689045072.2557926,13
1689045072.3057885,35
1689045072.3557923,72
1689045072.405793,89
1689045072.4557924,82
1689045072.505788,68
1689045072.5557883,59
1689045072.605788,57
1689045072.6557922,56
1689045072.7057877,50
1689045072.7557926,40
1689045072.8057885,29
1689045072.8557916,20
1689045072.9057877,17
1689045072.955787,22
1689045073.0057874,30
1689045073.0387871,46
1689045073.088398,67
1689045073.1389782,97
1689045073.1891985,102
1689045073.2386522,65
1689045073.288648,57
1689045073.3386478,53
1689045073.3886518,51
1689045073.4386475,50
1689045073.4886515,47
1689045073.538647,42
1689045073.5886512,39
1689045073.6386464,36
1689045073.6886764,34
1689045073.7384632,33
1689045073.7884624,31
1689045073.8384593,38
1689045073.8884585,54
1689045073.9384582,64
1689045073.988462,62
1689045074.0244572,56
1689045074.075458,52
1689045074.1254575,49
1689045074.1756685,47
