timestamp,spo2
1689041406.7697117,98
1689041407.7526221,98
1689041408.7389762,98
1689041409.77021,98
1689041410.7537403,98
1689041411.738458,98
1689041412.7385225,99
1689041413.7665265,99
1689041414.7513444,99
1689041415.7403135,99
1689041416.774911,99
1689041417.767826,99
1689041418.751482,99
1689041419.7504764,99
1689041420.7401743,99
1689041421.7401958,99
1689041422.740294,98
1689041423.7675805,98
1689041424.7515786,98
1689041425.740577,98
1689041426.7678015,98
1689041427.7516277,98
1689041428.7406259,98
1689041429.7406256,98
1689041430.770783,98
1689041431.754782,98
1689041432.7407758,98
1689041433.7717786,98
1689041434.7548032,98
1689041435.7517977,98
1689041436.7409463,98
1689041437.7683153,98
1689041438.7533216,98
1689041439.741458,98
1689041440.7722485,98
1689041441.7562473,98
1689041442.7539544,98
1689041443.7419562,98
1689041444.7699509,98
1689041445.752953,98
1689041446.7559524,98
1689041447.741823,98
1689041448.7728205,98
1689041449.7558239,98
1689041450.7418077,98
1689041451.7898097,98
1689041452.7728078,98
1689041453.7568066,98
1689041454.7428017,98
1689041455.7781773,98
1689041456.77118,98
1689041457.7541742,98
1689041458.7431767,98
1689041459.7706013,98
1689041460.7536051,98
1689041461.7546017,98
1689041462.7426007,98
1689041463.7705986,98
1689041464.755416,98
1689041465.7434137,98
1689041466.7742574,98
1689041467.7582517,98
1689041468.754869,98
1689041469.7438672,98
1689041470.7748713,98
1689041471.7578633,98
1689041472.7438624,98
1689041473.7438645,98
1689041474.7439091,98
1689041475.7439122,98
1689041476.7749107,98
1689041477.7589147,98
1689041478.7449074,98
1689041479.7749069,98
1689041480.7589045,98
1689041481.7479026,98
1689041482.744814,98
1689041483.7448123,98
1689041484.775811,98
1689041485.7728043,97
1689041486.7763078,98
1689041487.7593052,98
1689041488.7453005,98
1689041489.7461371,97
1689041490.773117,97
1689041491.7567165,97
1689041492.7461722,97
1689041493.7790556,97
1689041494.7600548,97
1689041495.7460573,97
1689041496.7455661,97
1689041497.7518513,96
1689041498.7478497,96
1689041499.7734423,96
1689041500.757461,96
1689041501.7574599,96
1689041502.746458,96
1689041503.7574599,97
1689041504.746454,97
1689041505.775043,97
1689041506.7580411,97
1689041507.7470403,97
1689041508.7470405,96
1689041509.7820363,96
1689041510.7640393,96
1689041511.7580373,96
1689041512.7470355,96
1689041513.7750332,96
1689041514.7591064,96
1689041515.7477894,96
1689041516.775705,96
1689041517.758704,96
1689041518.7476997,96
1689041519.775701,96
1689041520.7586985,96
1689041521.7591846,96
1689041522.7481842,96
1689041523.7753434,96
1689041524.7593377,96
1689041525.7472024,96
1689041526.775201,96
1689041527.7732027,97
1689041528.748201,96
1689041529.7731957,96
1689041530.7591944,96
1689041531.7481966,96
1689041532.7761905,96
1689041533.7591925,96
1689041534.7491956,96
1689041535.7841854,96
1689041536.7761898,96
1689041537.7607114,96
1689041538.7487059,96
1689041539.776704,96
1689041540.7607021,96
1689041541.752701,96
1689041542.7497032,96
1689041543.7777014,96
1689041544.7746994,95
1689041545.7606974,95
1689041546.7496862,95
1689041547.7776845,95
1689041548.7608836,95
1689041549.750115,95
1689041550.7781084,95
1689041551.7761111,96
1689041552.7621105,96
1689041553.7511036,96
1689041554.7791061,96
1689041555.7631006,96
1689041556.7616463,96
1689041557.761646,96
1689041558.7646444,95
1689041559.7506454,95
1689041560.7817001,95
1689041561.7646391,95
1689041562.7506404,95
1689041563.7816386,95
1689041564.7646372,95
1689041565.7516325,95
1689041566.7816339,95
1689041567.765632,95
1689041568.7636297,95
1689041569.751626,95
1689041570.751627,95
1689041571.7513943,95
1689041572.7513967,95
1689041573.7873917,95
1689041574.7513995,94
1689041575.7792006,94
1689041576.7631958,94
1689041577.7521973,93
1689041578.7791922,93
1689041579.763194,93
1689041580.7631924,93
1689041581.7521865,93
1689041582.7804048,93
1689041583.7774026,92
1689041584.7634015,92
1689041585.7523952,92
1689041586.7803934,92
1689041587.7645931,92
1689041588.752595,92
1689041589.7805932,92
1689041590.7645879,92
1689041591.7535903,92
1689041592.7835834,92
1689041593.7675824,92
1689041594.7535818,92
1689041595.788049,92
1689041596.7760422,92
1689041597.7625468,92
1689041598.7819505,93
1689041599.7786217,94
1689041600.7540195,95
1689041601.7814848,95
1689041602.7799067,96
1689041603.7625165,96
1689041604.7541194,96
1689041605.7822204,96
1689041606.7795193,95
1689041607.7658298,95
1689041608.7627847,94
1689041609.754783,94
1689041610.7547863,94
1689041611.7547786,94
1689041612.7541857,94
1689041613.7909956,94
1689041614.7829893,94
1689041615.7661033,94
1689041616.755559,94
1689041617.7834766,94
1689041618.7883039,93
1689041619.7692983,93
1689041620.7803006,92
1689041621.7662945,92
1689041622.7556078,92
1689041623.7838204,92
1689041624.7664118,92
1689041625.7644277,91
1689041626.7644405,92
1689041627.7882626,92
1689041628.7705684,92
1689041629.7679157,93
1689041630.7659183,95
1689041631.7569165,95
1689041632.756716,96
1689041633.7566833,97
1689041634.7561083,98
1689041635.7875602,98
1689041636.770663,98
1689041637.75651,98
1689041638.792501,98
1689041639.7576823,97
1689041640.787254,97
1689041641.771415,97
1689041642.7794094,96
1689041643.7681334,96
1689041644.7574148,96
1689041645.757418,95
1689041646.7854123,95
1689041647.768238,95
1689041648.7665644,95
1689041649.7683356,96
1689041650.7577133,96
1689041651.7857738,96
1689041652.7693226,96
1689041653.7857866,97
1689041654.792785,97
1689041655.7587893,98
1689041656.7870586,98
1689041657.7700427,98
1689041658.7583544,98
