timestamp,bvp
1689041414.2666752,54
1689041414.3166747,45
1689041414.3666797,43
1689041414.4166796,45
1689041414.4666758,44
1689041414.5166755,39
1689041414.5666747,31
1689041414.616608,25
1689041414.6673422,21
1689041414.7173414,20
1689041414.7513444,20
1689041414.8003418,20
1689041414.851343,19
1689041414.9013493,20
1689041414.9513483,38
1689041415.0003502,60
1689041415.0506618,72
1689041415.1007829,64
1689041415.1507874,52
1689041415.2007868,43
1689041415.2507868,40
1689041415.300783,43
1689041415.350782,42
1689041415.40037,38
1689041415.450483,31
1689041415.5013137,25
1689041415.5513134,21
1689041415.6013086,20
1689041415.6513093,20
1689041415.7013087,21
1689041415.7403135,26
1689041415.7843132,40
1689041415.8335094,65
1689041415.8834548,74
1689041415.9334493,65
1689041415.9834485,53
1689041416.0334485,46
1689041416.0834484,47
1689041416.1334484,50
1689041416.1834483,49
1689041416.2340188,42
1689041416.2841382,35
1689041416.3339126,30
1689041416.3839164,27
1689041416.4339116,27
1689041416.4839158,33
1689041416.5339122,54
1689041416.5839157,74
1689041416.6339116,72
1689041416.6839156,60
1689041416.7339106,50
1689041416.774911,46
1689041416.823915,49
1689041416.8739111,50
1689041416.9239104,45
1689041416.9838006,38
1689041417.0341601,32
1689041417.0841656,29
1689041417.1341646,29
1689041417.1841645,37
1689041417.234182,61
1689041417.284522,81
1689041417.3338096,77
1689041417.3839269,65
1689041417.4342597,55
1689041417.4838307,50
1689041417.5338306,50
1689041417.5838304,49
1689041417.633826,42
1689041417.6838303,35
1689041417.7338257,28
1689041417.767826,25
1689041417.817826,25
1689041417.86783,26
1689041417.918294,43
1689041417.9681728,73
1689041418.0176587,83
1689041418.0673897,75
1689041418.1181474,66
1689041418.1680481,58
1689041418.2174788,52
1689041418.2674825,50
1689041418.317486,46
1689041418.3674824,39
1689041418.4174788,32
1689041418.4674778,26
1689041418.5174825,23
1689041418.567494,22
1689041418.617478,21
1689041418.6674821,30
1689041418.717478,58
1689041418.751482,81
1689041418.8064773,79
1689041418.8564782,69
1689041418.9064767,60
1689041418.9674854,53
1689041419.0174773,50
1689041419.0674813,47
1689041419.1174774,40
1689041419.1684775,33
1689041419.2174764,26
1689041419.2684765,23
1689041419.3174808,21
1689041419.3674772,21
1689041419.4174767,20
1689041419.4674847,19
1689041419.5174758,18
1689041419.5674803,23
1689041419.6174808,51
1689041419.6674764,82
1689041419.7174804,84
1689041419.7504764,73
1689041419.8004804,66
1689041419.8513243,58
1689041419.9006402,54
1689041419.950645,53
1689041420.0006452,48
1689041420.0506454,40
1689041420.1006403,32
1689041420.1506412,26
1689041420.2006404,23
1689041420.2516406,21
1689041420.3006449,21
1689041420.350644,20
1689041420.4006443,19
1689041420.4513452,18
1689041420.502179,22
1689041420.5521739,50
1689041420.602182,79
1689041420.651175,80
1689041420.7011783,67
1689041420.7401743,57
1689041420.7851787,51
1689041420.8351736,48
1689041420.8851783,48
1689041420.935178,43
1689041420.9931958,33
1689041421.043191,26
1689041421.0931954,21
1689041421.1431966,18
1689041421.1931953,17
1689041421.2431915,17
1689041421.2931924,17
1689041421.3431904,15
1689041421.393195,14
1689041421.4431906,17
1689041421.4961948,43
1689041421.5461905,79
1689041421.5961947,79
1689041421.6461904,66
1689041421.6961899,54
1689041421.7401958,47
1689041421.7791903,47
1689041421.8291953,49
1689041421.8791897,46
1689041421.9291945,38
1689041421.985194,30
1689041422.0351892,24
1689041422.0844169,20
1689041422.1352181,19
1689041422.185218,20
1689041422.235217,20
1689041422.2852194,24
1689041422.3362188,51
1689041422.385218,74
1689041422.4492216,77
1689041422.4992216,64
1689041422.549217,51
1689041422.5992215,44
1689041422.6492174,50
1689041422.699221,51
1689041422.740294,45
1689041422.7819917,41
1689041422.832271,35
1689041422.8823423,31
1689041422.932344,29
1689041422.985342,29
1689041423.035346,33
1689041423.0853462,58
1689041423.135346,77
1689041423.1853411,79
1689041423.2344937,65
1689041423.2852519,51
1689041423.3352563,42
1689041423.3852563,43
1689041423.4352572,45
1689041423.4852514,40
1689041423.5345228,32
1689041423.584576,25
1689041423.6345758,20
1689041423.684576,19
1689041423.7345765,19
1689041423.7675805,20
1689041423.8175766,27
1689041423.867576,56
1689041423.917576,86
1689041423.9675798,87
1689041424.0175803,74
1689041424.06758,64
1689041424.1175754,55
1689041424.1675751,53
1689041424.2175798,52
1689041424.2675755,46
1689041424.3175795,38
1689041424.3675795,30
1689041424.417575,24
1689041424.4675794,21
1689041424.5175745,21
1689041424.567579,21
1689041424.6175742,27
1689041424.6675754,55
1689041424.7175786,83
1689041424.7515786,84
1689041424.8015788,75
1689041424.851574,63
1689041424.9015787,53
1689041424.9515738,49
1689041425.0015786,48
1689041425.0515742,44
1689041425.1015782,37
1689041425.1515782,28
1689041425.2015743,23
1689041425.251574,21
1689041425.3015783,20
1689041425.3515792,19
1689041425.4015746,19
1689041425.451578,18
1689041425.5025773,25
1689041425.5515726,56
1689041425.6025774,87
1689041425.6515727,87
1689041425.7015774,73
1689041425.740577,61
1689041425.7845728,55
1689041425.834573,51
1689041425.8845732,51
1689041425.9351304,47
1689041425.9851303,41
1689041426.0351315,29
1689041426.085126,23
1689041426.1351302,19
1689041426.1851306,18
1689041426.2351253,18
1689041426.2851303,17
1689041426.3351297,16
1689041426.3851256,40
1689041426.4351246,73
1689041426.4857082,80
1689041426.534806,70
1689041426.5848064,55
1689041426.6348019,45
1689041426.684801,42
1689041426.7348058,44
1689041426.7678015,42
1689041426.8178022,38
1689041426.8678057,30
1689041426.917801,24
1689041426.9678009,20
1689041427.0178025,18
1689041427.0678053,18
1689041427.1178052,19
1689041427.1678061,20
1689041427.2180734,28
1689041427.2680736,46
1689041427.3180728,77
1689041427.3680732,81
1689041427.4180775,67
1689041427.4680748,50
1689041427.5180771,46
1689041427.568072,49
1689041427.6176102,49
1689041427.6676319,43
1689041427.717632,36
1689041427.7516277,30
1689041427.8016274,27
1689041427.8516319,26
1689041427.9016337,27
1689041427.9556272,44
1689041428.0046315,75
1689041428.0546267,80
1689041428.104632,70
1689041428.1546311,54
1689041428.204633,42
1689041428.2546313,46
1689041428.304627,51
1689041428.354627,48
1689041428.4046264,40
1689041428.4546263,34
1689041428.5046268,30
1689041428.5546305,28
1689041428.604627,28
1689041428.6546304,37
1689041428.7046268,63
1689041428.7406259,84
1689041428.7936308,82
1689041428.843626,68
1689041428.89363,53
1689041428.9516299,46
1689041429.0016255,47
1689041429.051626,47
1689041429.1016297,41
1689041429.1516297,32
1689041429.2016253,25
1689041429.25163,20
1689041429.3016255,19
1689041429.3516252,19
1689041429.4016252,23
1689041429.4536295,46
1689041429.5016246,78
1689041429.551629,84
1689041429.6016304,71
1689041429.6516287,60
1689041429.7016242,51
1689041429.7406256,47
1689041429.7876287,47
1689041429.8376248,42
1689041429.8876286,35
1689041429.9376235,27
1689041429.9876282,21
1689041430.0376236,18
1689041430.0876281,17
1689041430.1376238,16
1689041430.188146,15
1689041430.2375517,13
1689041430.2875469,13
1689041430.3379858,33
1689041430.3879857,68
1689041430.437981,81
1689041430.4879808,70
1689041430.5383356,58
1689041430.5877836,49
1689041430.6377788,44
1689041430.6877835,42
1689041430.7377784,38
1689041430.770783,30
1689041430.8207831,24
1689041430.8707793,16
1689041430.9207835,12
1689041430.970779,10
1689041431.0217779,9
1689041431.071783,8
1689041431.1217828,7
1689041431.171787,7
1689041431.2217824,23
1689041431.2717776,54
1689041431.3217824,68
1689041431.3717778,60
1689041431.4217775,49
1689041431.4717772,41
1689041431.521782,38
1689041431.571777,37
1689041431.621782,34
1689041431.6717818,27
1689041431.7217817,20
1689041431.754782,15
1689041431.8047836,13
1689041431.8547816,11
1689041431.9047768,10
1689041431.9547813,9
1689041432.0047772,8
1689041432.0547774,6
1689041432.1047778,11
1689041432.154781,36
1689041432.2047834,61
1689041432.2547808,62
1689041432.3047771,52
1689041432.3547804,44
1689041432.404776,39
1689041432.4547758,38
1689041432.5047762,38
1689041432.5547802,33
1689041432.6047826,26
1689041432.6547766,20
1689041432.7047803,15
1689041432.7407758,13
1689041432.7877796,12
1689041432.8377757,11
1689041432.8877754,11
1689041432.9377756,10
1689041432.9877799,12
1689041433.0377796,30
1689041433.0877793,54
1689041433.1377752,58
1689041433.1877801,50
1689041433.2377748,42
1689041433.2877748,37
1689041433.3377748,38
1689041433.3877795,40
1689041433.4387786,37
1689041433.4877737,30
1689041433.5377867,24
1689041433.5877786,21
1689041433.6377742,21
1689041433.6877742,21
1689041433.7377741,22
1689041433.7717786,32
1689041433.8217733,45
1689041433.8717732,61
1689041433.9218297,60
1689041433.971877,52
1689041434.0218804,44
1689041434.0718765,41
1689041434.1218805,44
1689041434.1718802,47
1689041434.22188,43
1689041434.2720041,38
1689041434.3220673,32
1689041434.3722558,29
1689041434.421804,27
1689041434.4717999,27
1689041434.5218039,32
1689041434.571804,51
1689041434.621799,68
1689041434.6718035,65
1689041434.7218034,55
1689041434.7548032,47
1689041434.8107991,43
1689041434.8608031,44
1689041434.9108045,45
1689041434.9688044,42
1689041435.0187988,34
1689041435.0688026,28
1689041435.1187985,24
1689041435.1688025,22
1689041435.2188025,22
1689041435.2687984,23
1689041435.3187983,22
1689041435.368798,35
1689041435.418798,64
1689041435.4687972,80
1689041435.5187974,74
1689041435.568797,64
1689041435.618802,56
1689041435.6687977,51
1689041435.718798,50
1689041435.7517977,47
1689041435.8018017,43
1689041435.8518028,36
1689041435.901797,29
1689041435.9517965,24
1689041436.0017967,22
1689041436.0520732,21
1689041436.1021745,20
1689041436.1513765,18
1689041436.2019463,19
1689041436.2539475,40
1689041436.303946,70
1689041436.3519459,77
1689041436.4019496,67
1689041436.4519465,58
1689041436.5019507,51
1689041436.5529509,49
1689041436.6039503,48
1689041436.6529455,43
1689041436.7029502,36
1689041436.7409463,28
1689041436.785946,24
1689041436.8359458,20
1689041436.8859456,19
1689041436.9359498,18
1689041436.985945,17
1689041437.0359497,15
1689041437.0859497,18
1689041437.135946,48
1689041437.1859498,75
1689041437.2359495,76
1689041437.2859452,63
1689041437.3359494,52
1689041437.3859444,45
1689041437.4359448,44
1689041437.485949,44
1689041437.5359492,40
1689041437.5859437,33
1689041437.6359487,25
1689041437.6863153,19
1689041437.7363198,16
1689041437.7683153,14
1689041437.8193161,13
1689041437.8683143,12
1689041437.919315,11
1689041437.969317,11
1689041438.0193188,33
1689041438.069319,66
1689041438.118316,78
1689041438.169319,67
1689041438.219315,53
1689041438.2693195,45
1689041438.3183146,44
1689041438.368319,46
1689041438.419314,43
1689041438.4683182,37
1689041438.5193143,28
1689041438.5693154,22
1689041438.6193163,19
1689041438.669318,18
1689041438.719318,19
1689041438.7533216,19
1689041438.8033152,20
1689041438.8543136,34
1689041438.9033177,62
1689041438.9543135,76
1689041439.0033126,68
1689041439.0533133,54
1689041439.103317,44
1689041439.1533139,43
1689041439.2023153,50
1689041439.2533107,51
1689041439.302602,44
1689041439.352521,37
1689041439.4025245,32
1689041439.4525204,28
1689041439.5025241,27
1689041439.553459,31
1689041439.6034577,53
1689041439.6534536,79
1689041439.7024555,81
1689041439.741458,68
1689041439.7884529,58
1689041439.8384576,46
1689041439.8884523,48
1689041439.9384537,52
1689041439.9884531,48
1689041440.0384572,40
1689041440.0884588,32
1689041440.1384568,26
1689041440.1884527,23
1689041440.2384572,23
1689041440.2884564,33
1689041440.3384523,64
1689041440.3884518,90
1689041440.4384563,86
1689041440.4884515,72
1689041440.5380855,60
1689041440.5891242,53
1689041440.6392498,52
1689041440.689249,51
1689041440.739245,45
1689041440.7722485,36
1689041440.8222442,30
1689041440.8722498,23
1689041440.9222445,20
1689041440.972244,19
1689041441.0222487,20
1689041441.0722485,38
1689041441.1222441,73
1689041441.1722448,90
1689041441.222244,80
1689041441.2722478,67
1689041441.3222442,57
1689041441.372249,51
1689041441.4222438,50
1689041441.472248,47
1689041441.522246,39
1689041441.572248,30
1689041441.622243,22
1689041441.6722474,17
1689041441.7222426,15
1689041441.7562473,15
1689041441.8112476,15
1689041441.8612425,14
1689041441.911243,25
1689041441.9702473,60
1689041442.0202427,87
1689041442.069542,88
1689041442.1199603,74
1689041442.1699553,58
1689041442.2199593,52
1689041442.2699592,51
1689041442.3199546,48
1689041442.3699548,40
1689041442.419954,29
1689041442.469959,20
1689041442.519959,14
1689041442.569959,12
1689041442.6199586,12
1689041442.6699584,12
1689041442.7199585,13
1689041442.7539544,34
1689041442.8029585,59
1689041442.8529541,85
1689041442.9029534,78
1689041442.952959,63
1689041443.002954,50
1689041443.0529542,43
1689041443.1029577,44
1689041443.1529574,44
1689041443.2029576,38
1689041443.252954,29
1689041443.3029535,21
1689041443.3529572,16
1689041443.4029531,14
1689041443.4529572,15
1689041443.5029576,17
1689041443.553959,36
1689041443.6049566,71
1689041443.6529567,87
1689041443.7029529,77
1689041443.7419562,62
1689041443.785958,53
1689041443.8359578,46
1689041443.8859565,50
1689041443.9359527,51
1689041443.985953,45
1689041444.0359523,40
1689041444.0859563,30
1689041444.1359518,24
1689041444.1859531,22
1689041444.2359512,22
1689041444.285956,35
1689041444.3359556,66
1689041444.3859556,87
1689041444.435952,82
1689041444.4859507,65
1689041444.5359514,50
1689041444.5859554,44
1689041444.6359506,49
1689041444.6859553,51
1689041444.7359555,44
1689041444.7699509,36
1689041444.819951,30
1689041444.869951,25
1689041444.919955,22
1689041444.9699504,22
1689041445.0199547,28
1689041445.0699499,55
1689041445.119956,89
1689041445.1699548,92
1689041445.2199495,77
1689041445.2699494,62
1689041445.3199542,53
1689041445.36995,53
1689041445.4199538,55
1689041445.4699538,49
1689041445.5199542,39
1689041445.5699565,28
1689041445.6199543,22
1689041445.6699495,19
1689041445.7199533,19
1689041445.752953,23
1689041445.808953,44
1689041445.8589492,83
1689041445.908949,96
1689041445.9699488,83
1689041446.0199547,67
1689041446.0699487,56
1689041446.119949,51
1689041446.1699486,50
1689041446.2199526,45
1689041446.2699485,36
1689041446.3199525,25
1689041446.3699486,16
1689041446.4199483,11
1689041446.469948,8
1689041446.5199518,8
1689041446.5699472,7
1689041446.6199484,21
1689041446.6729476,63
1689041446.7229517,97
1689041446.7559524,94
1689041446.8059475,62
1689041446.8559477,55
1689041446.9057612,50
1689041446.9557614,48
1689041447.0058277,47
1689041447.0558276,44
1689041447.105828,40
1689041447.1558273,34
1689041447.205823,30
1689041447.2558272,27
1689041447.305823,26
1689041447.3558269,27
1689041447.4058228,27
1689041447.4558268,28
1689041447.5058272,41
1689041447.5558267,62
1689041447.6058216,67
1689041447.6558256,59
1689041447.7058268,51
1689041447.741823,44
1689041447.7888262,41
1689041447.8388278,41
1689041447.8888266,41
1689041447.938821,39
1689041447.9888258,33
1689041448.038822,29
1689041448.0888207,26
1689041448.138826,25
1689041448.1888258,25
1689041448.2388256,26
1689041448.2888253,29
1689041448.3398209,42
1689041448.3898258,59
1689041448.4398208,63
1689041448.489825,56
1689041448.5398211,46
1689041448.589821,40
1689041448.639825,40
1689041448.6898198,41
1689041448.7398205,40
1689041448.7728205,36
1689041448.8228207,33
1689041448.8728204,30
1689041448.9228258,28
1689041448.9728198,28
1689041449.0228243,28
1689041449.0728197,30
1689041449.122824,41
1689041449.1728199,59
1689041449.2228253,63
1689041449.2728198,57
1689041449.32282,49
1689041449.3728204,43
1689041449.4228234,42
1689041449.4728203,44
1689041449.5229053,43
1689041449.5728185,40
1689041449.6228232,36
1689041449.6728191,33
1689041449.7228184,31
1689041449.7558239,31
1689041449.805823,31
1689041449.855823,32
1689041449.9058194,39
1689041449.9560049,56
1689041450.005808,67
1689041450.0558155,63
1689041450.1058125,55
1689041450.155814,47
1689041450.205812,43
1689041450.2558124,44
1689041450.3058074,45
1689041450.3558118,43
1689041450.405808,39
1689041450.4558077,34
1689041450.5058124,30
1689041450.555808,28
1689041450.6058075,28
1689041450.6558113,28
1689041450.7058077,33
1689041450.7418077,49
1689041450.7898128,60
1689041450.8398073,63
1689041450.8898065,56
1689041450.9398072,47
1689041450.9898124,42
1689041451.0398111,41
1689041451.0898068,44
1689041451.1398065,43
1689041451.1898105,40
1689041451.2398102,36
1689041451.289811,33
1689041451.3398063,32
1689041451.3898053,31
1689041451.43981,30
1689041451.4898102,30
1689041451.5398066,40
1689041451.589806,63
1689041451.639806,68
1689041451.6898103,62
1689041451.7398095,55
1689041451.7898097,46
1689041451.8398092,45
1689041451.8898091,45
1689041451.9398053,43
1689041451.989805,40
1689041452.0398054,34
1689041452.089805,29
1689041452.1398091,27
1689041452.1898086,26
1689041452.2398088,26
1689041452.2898092,25
1689041452.3398042,25
1689041452.389804,25
1689041452.4398034,37
1689041452.4898043,59
1689041452.5398088,70
1689041452.5898082,65
1689041452.639808,57
1689041452.6898034,50
1689041452.739803,46
1689041452.7728078,46
1689041452.822804,46
1689041452.8728042,43
1689041452.9228036,39
1689041452.972803,33
1689041453.0228074,29
1689041453.0728035,27
1689041453.1228034,26
1689041453.1728072,26
1689041453.2228024,26
1689041453.2728071,25
1689041453.322803,27
1689041453.372807,43
1689041453.4228067,64
1689041453.4728017,69
1689041453.5228019,61
1689041453.5728018,52
1689041453.6228068,45
1689041453.6728063,44
1689041453.7228022,45
1689041453.7568066,43
1689041453.8068063,40
1689041453.8568022,36
1689041453.906806,31
1689041453.9568012,27
1689041454.006801,25
1689041454.0568018,25
1689041454.1068058,25
1689041454.1568024,25
1689041454.2068055,26
1689041454.2568014,40
1689041454.3068051,61
1689041454.356801,67
1689041454.406805,59
1689041454.456801,50
1689041454.5068057,43
1689041454.556801,42
1689041454.6068048,44
1689041454.6568,43
1689041454.7068007,40
1689041454.7428017,34
1689041454.7901795,31
1689041454.840183,27
1689041454.89018,24
1689041454.9401782,23
1689041454.9901788,23
1689041455.0401833,22
1689041455.090183,25
1689041455.1401827,40
1689041455.1901777,58
1689041455.2401793,58
1689041455.2901785,48
1689041455.3401825,39
1689041455.3901782,32
1689041455.4401822,32
1689041455.4901776,35
1689041455.540179,35
1689041455.5901775,31
1689041455.640178,26
1689041455.6901777,22
1689041455.740182,20
1689041455.7781773,20
1689041455.8261778,20
1689041455.8761816,22
1689041455.9261773,34
1689041455.9871767,53
1689041456.0371816,57
1689041456.087178,50
1689041456.137177,41
1689041456.1871765,36
1689041456.2371767,36
1689041456.2871761,40
1689041456.3371806,41
1689041456.387177,39
1689041456.4371758,35
1689041456.487177,32
1689041456.5371764,30
1689041456.5871804,31
1689041456.6371758,36
1689041456.6871758,60
1689041456.7371752,69
1689041456.77118,65
1689041456.8211758,60
1689041456.8711803,50
1689041456.92118,45
1689041456.9711764,47
1689041457.021176,48
1689041457.0711799,46
1689041457.1211748,41
1689041457.1711752,37
1689041457.2211747,35
1689041457.2711751,34
1689041457.3211753,35
1689041457.3711755,44
1689041457.4211743,63
1689041457.471179,71
1689041457.5211787,65
1689041457.5711799,57
1689041457.6211755,50
1689041457.6711748,47
1689041457.7211738,48
1689041457.7541742,47
1689041457.8041756,44
1689041457.8541782,40
1689041457.9041734,35
1689041457.954174,32
1689041458.0041795,31
1689041458.0541778,32
1689041458.105174,43
1689041458.1541774,61
1689041458.2041743,68
1689041458.2541788,62
1689041458.3041775,55
1689041458.3541732,48
1689041458.4041734,46
1689041458.4541779,46
1689041458.504173,45
1689041458.554177,40
1689041458.6041782,36
1689041458.6541772,32
1689041458.7041724,30
1689041458.7431767,29
1689041458.7881727,30
1689041458.8381724,38
1689041458.8881779,46
1689041458.9381719,66
1689041458.9881763,62
1689041459.0381765,57
1689041459.0882306,51
1689041459.138176,46
1689041459.1881762,45
1689041459.2381718,45
1689041459.2881758,41
1689041459.3381712,37
1689041459.3881757,33
1689041459.4381719,30
1689041459.4878018,29
1689041459.5381396,29
1689041459.5875545,28
1689041459.6376011,33
1689041459.687606,53
1689041459.7376013,65
1689041459.7706013,63
1689041459.8206003,59
1689041459.870605,53
1689041459.9206047,47
1689041459.9706013,44
1689041460.0205998,44
1689041460.0706007,42
1689041460.1206045,38
1689041460.1706004,33
1689041460.2206044,30
1689041460.2706,29
1689041460.3206017,28
1689041460.370601,28
1689041460.420604,28
1689041460.4706,27
1689041460.5206053,36
1689041460.5706003,55
1689041460.6206038,66
1689041460.670604,62
1689041460.7206037,56
1689041460.7536051,50
1689041460.8095992,46
1689041460.8596034,45
1689041460.909599,44
1689041460.9705992,40
1689041461.0206044,35
1689041461.070603,31
1689041461.120598,29
1689041461.1705987,28
1689041461.2205985,28
1689041461.2705986,28
1689041461.3205984,27
1689041461.3705986,26
1689041461.420598,25
1689041461.4705985,24
1689041461.5206022,24
1689041461.570598,37
1689041461.6206021,60
1689041461.6705978,71
1689041461.720602,65
1689041461.7546017,58
1689041461.8045979,55
1689041461.8546023,49
1689041461.9046035,46
1689041461.9546027,44
1689041462.0045974,40
1689041462.0545976,36
1689041462.104597,31
1689041462.1545982,28
1689041462.2045972,27
1689041462.254601,27
1689041462.3046007,26
1689041462.3545976,25
1689041462.4045963,24
1689041462.4545963,23
1689041462.5045965,21
1689041462.5545964,21
1689041462.6046007,20
1689041462.6545966,25
1689041462.7056003,43
1689041462.7426007,63
1689041462.7876003,65
1689041462.8375955,59
1689041462.8875952,52
1689041462.9375958,46
1689041462.9875963,43
1689041463.0376003,43
1689041463.0875947,42
1689041463.1375957,39
1689041463.1875994,35
1689041463.2375958,33
1689041463.2875998,33
1689041463.3375952,35
1689041463.3875954,35
1689041463.437599,32
1689041463.4885988,29
1689041463.5375955,28
1689041463.5875986,27
1689041463.6375952,27
1689041463.6875956,36
1689041463.7375987,58
1689041463.7705986,67
1689041463.820599,65
1689041463.8705983,57
1689041463.9205935,50
1689041463.9705944,44
1689041464.0205977,42
1689041464.070594,41
1689041464.120594,40
1689041464.170598,35
1689041464.2205944,29
1689041464.2705977,25
1689041464.3205974,23
1689041464.370968,22
1689041464.4204812,23
1689041464.4704168,23
1689041464.5204163,23
1689041464.5704155,22
1689041464.6204207,21
1689041464.6704152,24
1689041464.7204175,41
1689041464.755416,59
1689041464.804416,61
1689041464.854416,55
1689041464.9044197,46
1689041464.9544156,40
1689041465.0054157,39
1689041465.0544198,41
1689041465.104416,42
1689041465.1544194,39
1689041465.2044153,34
1689041465.2544143,31
1689041465.3044193,30
1689041465.3544152,30
1689041465.404415,31
1689041465.4544141,31
1689041465.5044188,32
1689041465.5554147,38
1689041465.6054144,52
1689041465.655424,63
1689041465.7044187,59
1689041465.7434137,51
1689041465.7904146,45
1689041465.8414145,40
1689041465.8904183,40
1689041465.9414134,41
1689041465.9904141,40
1689041466.040418,35
1689041466.090418,31
1689041466.1404176,27
1689041466.190418,25
1689041466.2404172,24
1689041466.2904174,24
1689041466.340418,24
1689041466.390415,23
1689041466.440417,23
1689041466.490413,31
1689041466.540413,52
1689041466.590414,67
1689041466.6414142,64
1689041466.6912537,56
1689041466.7412534,48
1689041466.7742574,43
1689041466.824252,43
1689041466.8742535,45
1689041466.9242527,44
1689041466.9742575,41
1689041467.0242567,37
1689041467.0742576,34
1689041467.1242518,31
1689041467.1742558,31
1689041467.224251,30
1689041467.274253,29
1689041467.3232517,30
1689041467.3742561,42
1689041467.424257,61
1689041467.4742553,65
1689041467.5242512,59
1689041467.5742524,51
1689041467.624256,46
1689041467.6742518,42
1689041467.724252,42
1689041467.7582517,41
1689041467.813251,39
1689041467.8632526,34
1689041467.9132519,29
1689041467.9722545,26
1689041468.0222502,23
1689041468.0722513,22
1689041468.1222498,22
1689041468.1722548,23
1689041468.2222493,23
1689041468.2721884,22
1689041468.3218699,25
1689041468.3718686,40
1689041468.4218695,57
1689041468.4718692,58
1689041468.5218697,52
1689041468.5718732,46
1689041468.6218686,43
1689041468.6718733,43
1689041468.7218688,45
1689041468.754869,43
1689041468.8048728,41
1689041468.854868,37
1689041468.9048693,34
1689041468.9548683,32
1689041469.0048726,31
1689041469.0548723,30
1689041469.1048725,29
1689041469.1548681,28
1689041469.204868,34
1689041469.2548673,50
1689041469.3048723,61
1689041469.354868,59
1689041469.4048681,54
1689041469.4548676,49
1689041469.5048718,44
1689041469.5548682,42
1689041469.6048715,41
1689041469.6548667,37
1689041469.7048712,31
1689041469.7438672,28
1689041469.7908716,27
1689041469.840867,27
1689041469.8908672,27
1689041469.9408662,27
1689041469.9908667,26
1689041470.040871,25
1689041470.0908678,24
1689041470.1408706,24
1689041470.1908658,28
1689041470.2408705,42
1689041470.290866,57
1689041470.3408709,57
1689041470.3908665,51
1689041470.4418654,45
1689041470.490866,42
1689041470.5408716,44
1689041470.59087,45
1689041470.64087,42
1689041470.6908648,38
1689041470.7408705,33
